date,year,month,region,product,channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,Net_Profit_Margin
2025-06-01,2025,6,Southeast US,Accessories,Direct Sales,0.92,0.9238,0.9126,1.0304,0.1711,0.5976,0,21559.0,36.15,779305.82,372963.64,406342.18,77930.58,155861.16,172550.43,1530.61,171019.82,571.43,39203.13,131245.26,0.16841303713091738
2025-06-01,2025,6,Southeast US,Home & Living,Direct Sales,0.92,0.9238,0.9126,1.0304,0.2426,0.6227,0,28118.0,37.98,1067896.25,511078.53,556817.71,106789.62,213579.25,236448.84,1530.61,234918.23,571.43,53899.76,180447.04,0.16897431749573052
2025-06-01,2025,6,Southeast US,Beauty & Health,Direct Sales,0.92,0.9238,0.9126,1.0304,0.4202,0.6927,0,30744.0,48.84,1501542.72,718614.99,782927.73,150154.27,300308.54,332464.91,1530.61,330934.3,571.43,75983.46,254379.41,0.16941203644209338
2025-06-01,2025,6,Midwest US,Enterprise,Direct Sales,0.92,0.9238,0.969,1.0304,0.2073,0.593,0,48123.0,37.43,1801143.25,834030.43,967112.82,180114.33,360228.65,426769.84,1530.61,425239.23,571.43,97673.59,326994.21,0.1815481417149913
2025-06-01,2025,6,Midwest US,Pro Plan,Direct Sales,0.92,0.9238,0.969,1.0304,0.0645,0.5472,0,27427.0,62.21,1706344.32,790133.21,916211.11,170634.43,341268.86,404307.82,1530.61,402777.21,571.43,92507.33,309698.45,0.18149821602242625
2025-06-01,2025,6,Midwest US,Apparel,Direct Sales,0.92,0.9238,0.969,1.0304,0.1671,0.5795,0,54972.0,42.12,2315544.65,1072227.16,1243317.5,231554.47,463108.93,548654.1,1530.61,547123.49,571.43,125706.97,420845.09,0.18174777584185217
2025-06-01,2025,6,Midwest US,Footwear,Direct Sales,0.92,0.9238,0.969,1.0304,0.0142,0.5323,0,39158.0,66.45,2601955.53,1204851.47,1397104.06,260195.55,520391.11,616517.4,1530.61,614986.79,571.43,141315.53,473099.83,0.1818247178113763
2025-06-01,2025,6,Midwest US,Accessories,Direct Sales,0.92,0.9238,0.969,1.0304,0.2469,0.6067,0,21887.0,35.85,784561.55,363296.04,421265.51,78456.15,156912.31,185897.05,1530.61,184366.43,571.43,42272.85,141522.15,0.1803837442709243
2025-06-01,2025,6,Midwest US,Home & Living,Direct Sales,0.92,0.9238,0.969,1.0304,0.2782,0.618,0,27902.0,38.14,1064251.56,492808.22,571443.35,106425.16,212850.31,252167.88,1530.61,250637.27,571.43,57515.14,192550.7,0.18092592694907583
2025-06-01,2025,6,Midwest US,Beauty & Health,Direct Sales,0.92,0.9238,0.969,1.0304,0.186,0.5858,0,25998.0,53.61,1393718.38,645369.85,748348.54,139371.84,278743.68,330233.02,1530.61,328702.41,571.43,75470.13,252660.85,0.18128544017622844
2025-06-01,2025,6,West US,Enterprise,Direct Sales,0.92,0.9238,0.9332,1.0304,0.3549,0.6607,0,53622.0,35.24,1889866.14,896949.5,992916.64,188986.61,377973.23,425956.8,1530.61,424426.19,571.43,97486.59,326368.16,0.17269379724428524
2025-06-01,2025,6,West US,Pro Plan,Direct Sales,0.92,0.9238,0.9332,1.0304,0.0773,0.5628,0,28213.0,61.24,1727910.2,820083.58,907826.62,172791.02,345582.04,389453.56,1530.61,387922.95,571.43,89090.85,298260.67,0.17261352470747612
2025-06-01,2025,6,West US,Apparel,Direct Sales,0.92,0.9238,0.9332,1.0304,0.2354,0.6156,0,58398.0,40.73,2378603.83,1128909.33,1249694.5,237860.38,475720.77,536113.35,1530.61,534582.74,571.43,122822.6,411188.71,0.1728697754598335
2025-06-01,2025,6,West US,Footwear,Direct Sales,0.92,0.9238,0.9332,1.0304,0.1177,0.5756,0,42342.0,63.62,2693948.57,1278575.12,1415373.45,269394.86,538789.71,607188.88,1530.61,605658.27,571.43,139169.97,465916.87,0.1729494301370423
2025-06-01,2025,6,West US,Accessories,Direct Sales,0.92,0.9238,0.9332,1.0304,0.1279,0.5789,0,20884.0,36.79,768374.05,364678.06,403695.99,76837.4,153674.81,173183.77,1530.61,171653.16,571.43,39348.8,131732.93,0.17144375190703015
2025-06-01,2025,6,West US,Home & Living,Direct Sales,0.92,0.9238,0.9332,1.0304,0.1211,0.5767,0,26040.0,39.63,1032079.18,489835.17,542244.01,103207.92,206415.84,232620.25,1530.61,231089.64,571.43,53019.19,177499.02,0.17198197913458538
2025-06-01,2025,6,West US,Beauty & Health,Direct Sales,0.92,0.9238,0.9332,1.0304,0.243,0.6183,0,27443.0,52.02,1427622.07,677563.81,750058.26,142762.21,285524.41,321771.64,1530.61,320241.03,571.43,73524.01,246145.59,0.17241649255254227
2025-06-01,2025,6,International,Enterprise,Direct Sales,0.92,0.9238,0.9159,1.0304,0.2142,0.5782,0,46925.0,37.96,1781077.98,836260.04,944817.94,178107.8,356215.6,410494.55,1530.61,408963.94,571.43,93930.28,314462.23,0.17655724989649246
2025-06-01,2025,6,International,Pro Plan,Direct Sales,0.92,0.9238,0.9159,1.0304,0.2071,0.5759,0,28866.0,60.47,1745568.57,819587.49,925981.08,174556.86,349113.71,402310.5,1530.61,400779.89,571.43,92047.95,308160.52,0.17653876524598516
2025-06-01,2025,6,International,Apparel,Direct Sales,0.92,0.9238,0.9159,1.0304,0.3041,0.6095,0,57815.0,40.96,2368030.79,1111848.86,1256181.93,236803.08,473606.16,545772.69,1530.61,544242.08,571.43,125044.25,418626.4,0.17678249867688586
2025-06-01,2025,6,International,Footwear,Direct Sales,0.92,0.9238,0.9159,1.0304,0.1703,0.5638,0,41475.0,64.36,2669301.47,1253302.87,1415998.6,266930.15,533860.29,615208.16,1530.61,613677.55,571.43,141014.41,472091.71,0.17685964485682465
2025-06-01,2025,6,International,Accessories,Direct Sales,0.92,0.9238,0.9159,1.0304,0.159,0.5602,0,20210.0,37.47,757249.26,355547.2,401702.06,75724.93,151449.85,174527.28,1530.61,172996.67,571.43,39657.8,132767.43,0.17532857014611014
2025-06-01,2025,6,International,Home & Living,Direct Sales,0.92,0.9238,0.9159,1.0304,0.4151,0.6518,0,29431.0,37.03,1089778.96,511678.1,578100.86,108977.9,217955.79,251167.17,1530.61,249636.56,571.43,57284.98,191780.15,0.17598077870763812
2025-06-01,2025,6,International,Beauty & Health,Direct Sales,0.92,0.9238,0.9159,1.0304,0.0832,0.537,0,23831.0,56.26,1340841.11,629557.97,711283.14,134084.11,268168.22,309030.81,1530.61,307500.19,571.43,70593.62,236335.15,0.17625887827976872
2025-07-01,2025,7,North America,Enterprise,Direct Sales,1.05,1.0746,1.0363,1.0321,0.1059,0.6568,0,53302.0,39.35,2097648.35,988773.42,1108874.93,209764.84,419529.67,479580.43,1530.61,478049.81,571.43,109820.03,367658.36,0.17527168459861253
2025-07-01,2025,7,North America,Pro Plan,Direct Sales,1.05,1.0746,1.0363,1.0321,0.3963,0.7783,0,39013.0,56.93,2220928.81,1046884.42,1174044.39,222092.88,444185.76,507765.75,1530.61,506235.13,571.43,116302.65,389361.05,0.175314511769515
2025-07-01,2025,7,North America,Apparel,Direct Sales,1.05,1.0746,1.0363,1.0321,0.309,0.7383,0,70036.0,40.98,2869826.04,1352756.63,1517069.41,286982.6,573965.21,656121.6,1530.61,654590.99,571.43,150424.5,503595.06,0.17547929838980764
2025-07-01,2025,7,North America,Footwear,Direct Sales,1.05,1.0746,1.0363,1.0321,0.1442,0.6711,0,49363.0,65.02,3209678.21,1512953.54,1696724.67,320967.82,641935.64,733821.2,1530.61,732290.59,571.43,168295.41,563423.76,0.1755390176637053
2025-07-01,2025,7,North America,Accessories,Direct Sales,1.05,1.0746,1.0363,1.0321,0.1193,0.6617,0,23871.0,38.02,907471.63,427757.03,479714.6,90747.16,181494.33,207473.11,1530.61,205942.5,571.43,47235.35,158135.72,0.17425968456997382
2025-07-01,2025,7,North America,Home & Living,Direct Sales,1.05,1.0746,1.0363,1.0321,0.1308,0.666,0,30072.0,40.72,1224491.06,577191.22,647299.84,122449.11,244898.21,279952.52,1530.61,278421.91,571.43,63905.61,213944.87,0.17472146346254255
2025-07-01,2025,7,North America,Beauty & Health,Direct Sales,1.05,1.0746,1.0363,1.0321,0.3276,0.7466,0,33134.0,52.14,1727615.8,814350.31,913265.49,172761.58,345523.16,394980.75,1530.61,393450.14,571.43,90362.1,302516.61,0.17510641544260014
2025-07-01,2025,7,Europe,Enterprise,Direct Sales,1.05,1.0746,0.9979,1.0321,0.1698,0.7011,0,56896.0,37.95,2159368.73,998094.52,1161274.21,215936.87,431873.75,513463.59,1530.61,511932.98,571.43,117613.16,393748.39,0.1823442122365086
2025-07-01,2025,7,Europe,Pro Plan,Direct Sales,1.05,1.0746,0.9979,1.0321,0.0911,0.6708,0,33623.0,61.83,2078899.69,960900.45,1117999.24,207889.97,415779.94,494329.33,1530.61,492798.72,571.43,113212.28,379015.01,0.18231519867127405
2025-07-01,2025,7,Europe,Apparel,Direct Sales,1.05,1.0746,0.9979,1.0321,0.2919,0.7526,0,71388.0,40.54,2894317.37,1337799.45,1556517.92,289431.74,578863.47,688222.71,1530.61,686692.09,571.43,157807.75,528312.91,0.1825345469975188
2025-07-01,2025,7,Europe,Footwear,Direct Sales,1.05,1.0746,0.9979,1.0321,0.0851,0.6685,0,49174.0,65.16,3204202.5,1481033.28,1723169.22,320420.25,640840.5,761908.47,1530.61,760377.86,571.43,174755.48,585050.95,0.18258863164859274
2025-07-01,2025,7,Europe,Accessories,Direct Sales,1.05,1.0746,0.9979,1.0321,0.1441,0.6909,0,24925.0,37.11,925059.0,427576.96,497482.04,92505.9,185011.8,219964.34,1530.61,218433.73,571.43,50108.33,167753.97,0.18134407643188163
2025-07-01,2025,7,Europe,Home & Living,Direct Sales,1.05,1.0746,0.9979,1.0321,0.3379,0.7735,0,34923.0,37.47,1308641.72,604874.99,703766.74,130864.17,261728.34,311174.22,1530.61,309643.61,571.43,71086.6,237985.58,0.18185694095095792
2025-07-01,2025,7,Europe,Beauty & Health,Direct Sales,1.05,1.0746,0.9979,1.0321,0.2173,0.7204,0,31974.0,53.18,1700463.49,785981.23,914482.26,170046.35,340092.7,404343.21,1530.61,402812.6,571.43,92515.47,309725.7,0.18214192884552907
2025-07-01,2025,7,Northeast US,Enterprise,Direct Sales,1.05,1.0746,0.9971,1.0321,0.4596,0.8235,0,66830.0,34.71,2319474.02,1071069.43,1248404.59,231947.4,463894.8,552562.38,1530.61,551031.77,571.43,126605.88,423854.46,0.18273731731644918
2025-07-01,2025,7,Northeast US,Pro Plan,Direct Sales,1.05,1.0746,0.9971,1.0321,0.1754,0.6949,0,34835.0,60.63,2111891.26,975213.41,1136677.85,211189.13,422378.25,503110.47,1530.61,501579.86,571.43,115231.94,385776.49,0.1826687279344108
2025-07-01,2025,7,Northeast US,Apparel,Direct Sales,1.05,1.0746,0.9971,1.0321,0.1568,0.6876,0,65230.0,42.63,2780570.64,1283991.19,1496579.45,278057.06,556114.13,662408.26,1530.61,660877.64,571.43,151870.43,508435.79,0.1828530383964638
2025-07-01,2025,7,Northeast US,Footwear,Direct Sales,1.05,1.0746,0.9971,1.0321,0.1358,0.6795,0,49983.0,64.57,3227508.2,1490374.69,1737133.51,322750.82,645501.64,768881.05,1530.61,767350.44,571.43,176359.17,590419.84,0.1829336452189339
2025-07-01,2025,7,Northeast US,Accessories,Direct Sales,1.05,1.0746,0.9971,1.0321,0.3019,0.748,0,26983.0,35.51,958263.92,442499.98,515763.95,95826.39,191652.78,228284.77,1530.61,226754.16,571.43,52022.03,174160.7,0.1817460684526242
2025-07-01,2025,7,Northeast US,Home & Living,Direct Sales,1.05,1.0746,0.9971,1.0321,0.1893,0.7005,0,31627.0,39.59,1252233.31,578246.97,673986.34,125223.33,250446.66,298316.35,1530.61,296785.74,571.43,68129.29,228085.02,0.18214259130353272
2025-07-01,2025,7,Northeast US,Beauty & Health,Direct Sales,1.05,1.0746,0.9971,1.0321,0.2666,0.7326,0,32513.0,52.69,1713138.89,791080.51,922058.38,171313.89,342627.78,408116.71,1530.61,406586.1,571.43,93383.37,312631.3,0.18249034087364627
2025-07-01,2025,7,Southeast US,Enterprise,Direct Sales,1.05,1.0746,0.9135,1.0321,0.0892,0.6907,0,56057.0,38.27,2145150.4,1027127.41,1118022.99,214515.04,429030.08,474477.87,1530.61,472947.25,571.43,108646.44,363729.39,0.1695589223021379
2025-07-01,2025,7,Southeast US,Pro Plan,Direct Sales,1.05,1.0746,0.9135,1.0321,0.3133,0.7857,0,39387.0,56.63,2230361.16,1067927.49,1162433.67,223036.12,446072.23,493325.32,1530.61,491794.71,571.43,112981.35,378241.92,0.16958774515244873
2025-07-01,2025,7,Southeast US,Apparel,Direct Sales,1.05,1.0746,0.9135,1.0321,0.2249,0.746,0,70763.0,40.74,2883032.69,1380435.57,1502597.12,288303.27,576606.54,637687.32,1530.61,636156.7,571.43,146184.61,489400.66,0.16975203288451093
2025-07-01,2025,7,Southeast US,Footwear,Direct Sales,1.05,1.0746,0.9135,1.0321,0.2082,0.7388,0,54344.0,61.64,3349784.78,1603922.87,1745861.91,334978.48,669956.96,740926.48,1530.61,739395.87,571.43,169929.62,568894.82,0.16983025996076082
2025-07-01,2025,7,Southeast US,Accessories,Direct Sales,1.05,1.0746,0.9135,1.0321,0.1304,0.7068,0,25498.0,36.65,934446.95,447426.01,487020.94,93444.69,186889.39,206686.86,1530.61,205156.24,571.43,47054.51,157530.31,0.16858133037942924
2025-07-01,2025,7,Southeast US,Home & Living,Direct Sales,1.05,1.0746,0.9135,1.0321,0.3621,0.8091,0,36532.0,36.55,1335113.37,639270.58,695842.79,133511.34,267022.67,295308.78,1530.61,293778.17,571.43,67437.55,225769.19,0.1691011378307147
2025-07-01,2025,7,Southeast US,Beauty & Health,Direct Sales,1.05,1.0746,0.9135,1.0321,0.2671,0.7646,0,33932.0,51.45,1745989.24,836003.58,909985.66,174598.92,349197.85,386188.89,1530.61,384658.28,571.43,88339.97,295746.87,0.16938642187737651
2025-07-01,2025,7,Midwest US,Enterprise,Direct Sales,1.05,1.0746,0.9972,1.0321,0.2001,0.7042,0,57148.0,37.86,2163620.04,1000134.22,1163485.82,216362.0,432724.01,514399.81,1530.61,512869.2,571.43,117828.49,394469.28,0.18231910996720108
2025-07-01,2025,7,Midwest US,Pro Plan,Direct Sales,1.05,1.0746,0.9972,1.0321,0.0591,0.6506,0,32611.0,62.89,2050860.27,948010.97,1102849.3,205086.03,410172.05,487591.22,1530.61,486060.61,571.43,111662.51,373826.67,0.1822779813273188
2025-07-01,2025,7,Midwest US,Apparel,Direct Sales,1.05,1.0746,0.9972,1.0321,0.2145,0.7101,0,67361.0,41.87,2820576.23,1303812.47,1516763.76,282057.62,564115.25,670590.89,1530.61,669060.28,571.43,153752.43,514736.41,0.18249335172196357
2025-07-01,2025,7,Midwest US,Footwear,Direct Sales,1.05,1.0746,0.9972,1.0321,0.193,0.7014,0,51591.0,63.45,3273252.69,1513062.35,1760190.35,327325.27,654650.54,778214.54,1530.61,776683.93,571.43,178505.87,597606.62,0.18257271179390674
2025-07-01,2025,7,Midwest US,Accessories,Direct Sales,1.05,1.0746,0.9972,1.0321,0.1224,0.6738,0,24308.0,37.63,914814.97,422873.58,491941.39,91481.5,182962.99,217496.9,1530.61,215966.29,571.43,49540.82,165854.04,0.18129790770695414
2025-07-01,2025,7,Midwest US,Home & Living,Direct Sales,1.05,1.0746,0.9972,1.0321,0.145,0.6825,0,30814.0,40.17,1237829.76,572187.29,665642.47,123782.98,247565.95,294293.54,1530.61,292762.93,571.43,67204.04,224987.45,0.18175960642600805
2025-07-01,2025,7,Midwest US,Beauty & Health,Direct Sales,1.05,1.0746,0.9972,1.0321,0.3284,0.7592,0,33697.0,51.65,1740593.95,804590.24,936003.71,174059.4,348118.79,413825.53,1530.61,412294.91,571.43,94696.4,317027.08,0.18213729859281658
2025-07-01,2025,7,West US,Enterprise,Direct Sales,1.05,1.0746,0.9622,1.0321,0.1693,0.7063,0,57319.0,37.8,2166490.53,1010538.04,1155952.48,216649.05,433298.11,506005.32,1530.61,504474.71,571.43,115897.76,388005.53,0.1790940346275135
2025-07-01,2025,7,West US,Pro Plan,Direct Sales,1.05,1.0746,0.9622,1.0321,0.0773,0.6708,0,33623.0,61.83,2078915.1,969689.36,1109225.75,207891.51,415783.02,485551.22,1530.61,484020.6,571.43,111193.31,372255.87,0.17906256489262115
2025-07-01,2025,7,West US,Apparel,Direct Sales,1.05,1.0746,0.9622,1.0321,0.1799,0.7106,0,67405.0,41.86,2821399.86,1316014.02,1505385.85,282139.99,564279.97,658965.89,1530.61,657435.27,571.43,151078.68,505785.16,0.17926745059099847
2025-07-01,2025,7,West US,Footwear,Direct Sales,1.05,1.0746,0.9622,1.0321,0.0769,0.6706,0,49331.0,65.04,3208749.4,1496689.37,1712060.03,320874.94,641749.88,749435.21,1530.61,747904.6,571.43,171886.63,575446.54,0.17933670357678916
2025-07-01,2025,7,West US,Accessories,Direct Sales,1.05,1.0746,0.9622,1.0321,0.1328,0.6919,0,24958.0,37.09,925607.24,431740.33,493866.91,92560.72,185121.45,216184.74,1530.61,214654.13,571.43,49239.02,164843.68,0.17809247040893933
2025-07-01,2025,7,West US,Home & Living,Direct Sales,1.05,1.0746,0.9622,1.0321,0.6108,0.9257,0,41796.0,33.91,1417427.1,661144.83,756282.27,141742.71,283485.42,331054.14,1530.61,329523.53,571.43,75658.98,253293.12,0.17869922199173416
2025-07-01,2025,7,West US,Beauty & Health,Direct Sales,1.05,1.0746,0.9622,1.0321,0.186,0.713,0,31646.0,53.49,1692695.03,789540.83,903154.2,169269.5,338539.01,395345.69,1530.61,393815.08,571.43,90446.04,302797.61,0.17888491703080145
2025-07-01,2025,7,International,Enterprise,Direct Sales,1.05,1.0746,0.9182,1.0321,0.2463,0.7124,0,57816.0,37.62,2174814.43,1023673.04,1151141.39,217481.44,434962.89,498697.06,1530.61,497166.45,571.43,114216.86,382378.17,0.17582105614408672
2025-07-01,2025,7,International,Pro Plan,Direct Sales,1.05,1.0746,0.9182,1.0321,0.2051,0.6956,0,34867.0,60.59,2112760.62,994464.66,1118295.97,211276.06,422552.12,484467.78,1530.61,482937.17,571.43,110944.12,371421.62,0.17579919678737668
2025-07-01,2025,7,International,Apparel,Direct Sales,1.05,1.0746,0.9182,1.0321,0.0684,0.644,0,61095.0,44.21,2700805.98,1271254.33,1429551.65,270080.6,540161.2,619309.85,1530.61,617779.24,571.43,141957.8,475250.02,0.17596599812030927
2025-07-01,2025,7,International,Footwear,Direct Sales,1.05,1.0746,0.9182,1.0321,0.2035,0.695,0,51121.0,63.77,3259973.1,1534451.18,1725521.92,325997.31,651994.62,747529.99,1530.61,745999.38,571.43,171448.43,573979.52,0.17606879026087668
2025-07-01,2025,7,International,Accessories,Direct Sales,1.05,1.0746,0.9182,1.0321,0.1775,0.6847,0,24699.0,37.3,921319.25,433659.84,487659.41,92131.92,184263.85,211263.64,1530.61,209733.02,571.43,48107.17,161054.43,0.17480849336427084
2025-07-01,2025,7,International,Home & Living,Direct Sales,1.05,1.0746,0.9182,1.0321,0.391,0.7767,0,35070.0,37.39,1311086.2,617120.97,693965.23,131108.62,262217.24,300639.37,1530.61,299108.76,571.43,68663.59,229873.74,0.1753307600980012
2025-07-01,2025,7,International,Beauty & Health,Direct Sales,1.05,1.0746,0.9182,1.0321,0.1427,0.6713,0,29794.0,55.31,1647912.7,775663.33,872249.37,164791.27,329582.54,377875.56,1530.61,376344.95,571.43,86427.91,289345.61,0.17558309369179567
2025-08-01,2025,8,North America,Enterprise,Direct Sales,1.45,1.0484,1.0397,1.0339,0.3468,1.0,1,81152.0,36.48,2960260.35,1399775.27,1560485.08,296026.03,592052.07,672406.97,1530.61,670876.36,571.43,154170.13,516134.8,0.17435452932374682
2025-08-01,2025,8,North America,Pro Plan,Direct Sales,1.45,1.0484,1.0397,1.0339,0.1066,0.8954,0,44886.0,62.65,2812006.43,1329672.59,1482333.83,281200.64,562401.29,638731.91,1530.61,637201.29,571.43,146424.87,490205.0,0.17432570380004428
2025-08-01,2025,8,North America,Apparel,Direct Sales,1.45,1.0484,1.0397,1.0339,0.2283,0.9596,0,91027.0,42.14,3835928.64,1813839.8,2022088.84,383592.86,767185.73,871310.25,1530.61,869779.63,571.43,199917.89,669290.32,0.17447934589314987
2025-08-01,2025,8,North America,Footwear,Direct Sales,1.45,1.0484,1.0397,1.0339,0.0761,0.8804,0,64760.0,66.52,4308025.03,2037073.16,2270951.87,430802.5,861605.01,978544.36,1530.61,977013.75,571.43,224581.73,751860.59,0.1745255853353294
2025-08-01,2025,8,North America,Accessories,Direct Sales,1.45,1.0484,1.0397,1.0339,0.2569,0.9757,0,35197.0,36.45,1282901.4,606626.93,676274.47,128290.14,256580.28,291404.05,1530.61,289873.44,571.43,66539.46,222762.55,0.17363964993724382
2025-08-01,2025,8,North America,Home & Living,Direct Sales,1.45,1.0484,1.0397,1.0339,0.1011,0.8927,0,40307.0,41.17,1659252.33,784586.53,874665.81,165925.23,331850.47,376890.11,1530.61,375359.5,571.43,86201.26,288586.81,0.17392581271831029
2025-08-01,2025,8,North America,Beauty & Health,Direct Sales,1.45,1.0484,1.0397,1.0339,0.0407,0.8634,0,38320.0,57.21,2192449.87,1036711.89,1155737.98,219244.99,438489.97,498003.02,1530.61,496472.4,571.43,114057.22,381843.75,0.17416304711222427
2025-08-01,2025,8,Europe,Enterprise,Direct Sales,1.45,1.0484,0.9911,1.0339,0.0993,0.9233,0,74929.0,38.75,2903246.67,1349125.83,1554120.83,290324.67,580649.33,683146.83,1530.61,681616.22,571.43,156640.3,524404.49,0.1806269151770008
2025-08-01,2025,8,Europe,Pro Plan,Direct Sales,1.45,1.0484,0.9911,1.0339,0.247,1.0,1,50125.0,58.78,2946284.37,1369125.26,1577159.11,294628.44,589256.87,693273.8,1530.61,691743.18,571.43,158969.5,532202.25,0.18063505865864535
2025-08-01,2025,8,Europe,Apparel,Direct Sales,1.45,1.0484,0.9911,1.0339,0.1809,0.9668,0,91708.0,41.97,3848657.72,1788454.15,2060203.57,384865.77,769731.54,905606.25,1530.61,904075.64,571.43,207805.97,695698.24,0.1807638638231513
2025-08-01,2025,8,Europe,Footwear,Direct Sales,1.45,1.0484,0.9911,1.0339,0.0494,0.8982,0,66069.0,65.79,4346496.87,2019797.79,2326699.07,434649.69,869299.37,1022750.01,1530.61,1021219.4,571.43,234749.03,785898.94,0.18081203403696455
2025-08-01,2025,8,Europe,Accessories,Direct Sales,1.45,1.0484,0.9911,1.0339,0.2311,0.9951,1,35898.0,36.05,1294197.28,601407.73,692789.55,129419.73,258839.46,304530.37,1530.61,302999.75,571.43,69558.52,232869.81,0.17993378103839006
2025-08-01,2025,8,Europe,Home & Living,Direct Sales,1.45,1.0484,0.9911,1.0339,0.1919,0.9729,0,43927.0,39.24,1723903.63,801090.36,922813.27,172390.36,344780.73,405642.18,1530.61,404111.57,571.43,92814.23,310725.91,0.18024552219314022
2025-08-01,2025,8,Europe,Beauty & Health,Direct Sales,1.45,1.0484,0.9911,1.0339,0.1028,0.9251,0,41057.0,55.06,2260709.7,1050541.76,1210167.94,226070.97,452141.94,531955.03,1530.61,530424.42,571.43,121866.19,407986.8,0.18046846085545612
2025-08-01,2025,8,Northeast US,Enterprise,Direct Sales,1.45,1.0484,0.9956,1.0339,0.1421,0.9318,0,75617.0,38.55,2915066.9,1346138.51,1568928.39,291506.69,583013.38,694408.32,1530.61,692877.71,571.43,159230.44,533075.84,0.18286916159625702
2025-08-01,2025,8,Northeast US,Pro Plan,Direct Sales,1.45,1.0484,0.9956,1.0339,0.1878,0.9563,0,47936.0,60.4,2895400.35,1337056.76,1558343.59,289540.03,579080.07,689723.48,1530.61,688192.87,571.43,158152.93,529468.51,0.18286538854635423
2025-08-01,2025,8,Northeast US,Apparel,Direct Sales,1.45,1.0484,0.9956,1.0339,0.1829,0.9536,0,90462.0,42.29,3825338.19,1766489.49,2058848.7,382533.82,765067.64,911247.24,1530.61,909716.63,571.43,209103.4,700041.8,0.1830012838681853
2025-08-01,2025,8,Northeast US,Footwear,Direct Sales,1.45,1.0484,0.9956,1.0339,0.1304,0.9257,0,68091.0,64.69,4405131.29,2034230.11,2370901.18,440513.13,881026.26,1049361.79,1530.61,1047831.18,571.43,240869.74,806390.01,0.18305697535748133
2025-08-01,2025,8,Northeast US,Accessories,Direct Sales,1.45,1.0484,0.9956,1.0339,0.1352,0.9282,0,33483.0,37.47,1254755.38,579429.08,675326.3,125475.54,250951.08,298899.68,1530.61,297369.07,571.43,68263.46,228534.19,0.1821344571561032
2025-08-01,2025,8,Northeast US,Home & Living,Direct Sales,1.45,1.0484,0.9956,1.0339,0.0772,0.8986,0,40574.0,41.01,1664123.33,768469.67,895653.66,166412.33,332824.67,396416.66,1530.61,394886.05,571.43,90692.36,303622.26,0.18245177777779245
2025-08-01,2025,8,Northeast US,Beauty & Health,Direct Sales,1.45,1.0484,0.9956,1.0339,0.1182,0.9193,0,40802.0,55.25,2254449.57,1041074.35,1213375.22,225444.96,450889.91,537040.35,1530.61,535509.73,571.43,123035.81,411902.5,0.18270645991872864
2025-08-01,2025,8,Southeast US,Enterprise,Direct Sales,1.45,1.0484,0.9064,1.0339,0.0536,0.9283,0,75336.0,38.63,2910242.68,1400997.45,1509245.23,291024.27,582048.54,636172.43,1530.61,634641.81,571.43,145836.19,488234.2,0.1677640848838077
2025-08-01,2025,8,Southeast US,Pro Plan,Direct Sales,1.45,1.0484,0.9064,1.0339,0.0546,0.9288,0,46558.0,61.39,2858088.0,1375890.07,1482197.93,285808.8,571617.6,624771.53,1530.61,623240.92,571.43,143213.98,479455.51,0.16775393549813722
2025-08-01,2025,8,Southeast US,Apparel,Direct Sales,1.45,1.0484,0.9064,1.0339,0.1043,0.9547,0,90563.0,42.26,3827227.51,1842436.03,1984791.48,382722.75,765445.5,836623.22,1530.61,835092.61,571.43,191939.87,642581.31,0.16789733777807217
2025-08-01,2025,8,Southeast US,Footwear,Direct Sales,1.45,1.0484,0.9064,1.0339,0.2349,1.0,1,73557.0,61.02,4488633.92,2160838.58,2327795.33,448863.39,897726.78,981205.16,1530.61,979674.55,571.43,225193.72,753909.4,0.16795965396973161
2025-08-01,2025,8,Southeast US,Accessories,Direct Sales,1.45,1.0484,0.9064,1.0339,0.1691,0.9902,1,35719.0,36.15,1291327.21,621647.86,669679.35,129132.72,258265.44,282281.19,1530.61,280750.58,571.43,64441.2,215737.94,0.1670668273148213
2025-08-01,2025,8,Southeast US,Home & Living,Direct Sales,1.45,1.0484,0.9064,1.0339,0.2599,1.0,1,45150.0,37.75,1704314.34,820460.8,883853.54,170431.43,340862.87,372559.24,1530.61,371028.62,571.43,85205.15,285252.04,0.16737055677182178
2025-08-01,2025,8,Southeast US,Beauty & Health,Direct Sales,1.45,1.0484,0.9064,1.0339,0.1962,1.0,1,44381.0,52.57,2332979.3,1123101.55,1209877.76,233297.93,466595.86,509983.97,1530.61,508453.35,571.43,116812.84,391069.08,0.16762646801023912
2025-08-01,2025,8,Midwest US,Enterprise,Direct Sales,1.45,1.0484,1.0399,1.0339,0.2335,0.958,0,77747.0,37.96,2951272.95,1403241.78,1548031.17,295127.3,590254.59,662649.29,1530.61,661118.67,571.43,151925.87,508621.38,0.17233966109437623
2025-08-01,2025,8,Midwest US,Pro Plan,Direct Sales,1.45,1.0484,1.0399,1.0339,0.1049,0.8904,0,44634.0,62.84,2804990.02,1333688.63,1471301.39,280499.0,560998.0,629804.38,1530.61,628273.77,571.43,144371.54,483330.8,0.17231105870387375
