date,year,month,Region,Product,Channel,system,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2025-03-01,2025,3,Divyansh,Starter,Direct Sales,protocol,1.0,1.0296,0.9886,1.094,0.0307,0.2152,0,2613.0,635.01,1659543.35,311953.37,1347589.98,365099.54,580840.17,401650.27,3800.0,397850.27,1680.0,83195.76,312974.51
2025-03-01,2025,3,Divyansh,Professional,Direct Sales,protocol,1.0,1.0296,0.9886,1.094,0.0634,0.2167,0,2632.0,628.72,1654596.59,311023.5,1343573.09,364011.25,579108.81,400453.03,3800.0,396653.03,1680.0,82944.34,312028.69
2025-03-01,2025,3,Divyansh,Enterprise,Direct Sales,protocol,1.0,1.0296,0.9886,1.094,0.2344,0.225,0,2733.0,595.84,1628144.98,306051.25,1322093.73,358191.9,569850.74,394051.09,3800.0,390251.09,1680.0,81599.93,306971.16
2025-03-01,2025,3,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0296,0.9886,1.094,0.0771,0.2173,0,2639.0,626.09,1652510.88,310631.44,1341879.44,363552.39,578378.81,399948.24,3800.0,396148.24,1680.0,82838.33,311629.91
2025-03-01,2025,3,Divyansh,Professional Services,Direct Sales,protocol,1.0,1.0296,0.9886,1.094,0.1795,0.2223,0,2699.0,606.39,1636741.76,307667.23,1329074.53,360083.19,572859.62,396131.72,3800.0,392331.72,1680.0,82036.86,308614.86
2025-04-01,2025,4,North America,Starter,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.0795,0.2223,0,2700.0,626.6,1691530.99,317939.42,1373591.56,372136.82,592035.85,409418.9,3800.0,405618.9,1680.0,84827.17,319111.73
2025-04-01,2025,4,North America,Professional,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.1926,0.2279,0,2767.0,604.82,1673669.22,314582.14,1359087.09,368207.23,585784.23,405095.63,3800.0,401295.63,1680.0,83919.28,315696.35
2025-04-01,2025,4,North America,Enterprise,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.1351,0.225,0,2732.0,615.89,1682802.36,316298.79,1366503.56,370216.52,588980.82,407306.22,3800.0,403506.22,1680.0,84383.51,317442.71
2025-04-01,2025,4,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.1007,0.2233,0,2712.0,622.52,1688215.93,317316.33,1370899.6,371407.5,590875.57,408616.52,3800.0,404816.52,1680.0,84658.67,318477.85
2025-04-01,2025,4,North America,Professional Services,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.1838,0.2274,0,2762.0,606.5,1675065.87,314844.65,1360221.22,368514.49,586273.05,405433.68,3800.0,401633.68,1680.0,83990.27,315963.4
2025-04-01,2025,4,EMEA,Starter,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.3827,0.238,0,2891.0,568.21,1642615.4,308745.27,1333870.13,361375.39,574915.39,397579.35,3800.0,393779.35,1680.0,82340.86,309758.49
2025-04-01,2025,4,EMEA,Professional,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.3415,0.2358,0,2863.0,576.14,1649454.28,310030.71,1339423.58,362879.94,577309.0,399234.64,3800.0,395434.64,1680.0,82688.47,311066.16
2025-04-01,2025,4,EMEA,Enterprise,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.0625,0.2215,0,2690.0,629.87,1694173.44,318436.1,1375737.34,372718.16,592960.7,410058.48,3800.0,406258.48,1680.0,84961.48,319617.0
2025-04-01,2025,4,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.1454,0.2255,0,2738.0,613.9,1681172.76,315992.5,1365180.26,369858.01,588410.47,406911.79,3800.0,403111.79,1680.0,84300.68,317131.11
2025-04-01,2025,4,EMEA,Professional Services,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.22,0.2293,0,2784.0,599.54,1669274.55,313756.11,1355518.43,367240.4,584246.09,404031.94,3800.0,400231.94,1680.0,83695.91,314856.03
2025-04-01,2025,4,APAC,Starter,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.2879,0.2328,0,2828.0,586.45,1658258.57,311685.56,1346573.02,364816.89,580390.5,401365.63,3800.0,397565.63,1680.0,83135.98,312749.65
2025-04-01,2025,4,APAC,Professional,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.096,0.2231,0,2709.0,623.42,1688948.6,317454.04,1371494.56,371568.69,591132.01,408793.86,3800.0,404993.86,1680.0,84695.91,318617.95
2025-04-01,2025,4,APAC,Enterprise,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.4086,0.2395,0,2909.0,563.21,1638262.76,307927.15,1330335.6,360417.81,573391.96,396525.83,3800.0,392725.83,1680.0,82119.63,308926.21
2025-04-01,2025,4,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.0848,0.2226,0,2703.0,625.57,1690692.99,317781.91,1372911.07,371952.46,591742.55,409216.07,3800.0,405416.07,1680.0,84784.57,318951.5
2025-04-01,2025,4,APAC,Professional Services,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.2011,0.2283,0,2772.0,603.18,1672310.98,314326.84,1357984.14,367908.41,585308.84,404766.88,3800.0,400966.88,1680.0,83850.24,315436.64
2025-04-01,2025,4,LATAM,Starter,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.2627,0.2315,0,2811.0,591.31,1662363.94,312457.2,1349906.74,365720.07,581827.38,402359.29,3800.0,398559.29,1680.0,83344.65,313534.64
2025-04-01,2025,4,LATAM,Professional,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.0965,0.2231,0,2709.0,623.32,1688867.53,317438.8,1371428.73,371550.86,591103.64,408774.24,3800.0,404974.24,1680.0,84691.79,318602.45
2025-04-01,2025,4,LATAM,Enterprise,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.2094,0.2287,0,2778.0,601.58,1670978.43,314076.38,1356902.06,367615.25,584842.45,404444.35,3800.0,400644.35,1680.0,83782.51,315181.84
2025-04-01,2025,4,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.1342,0.225,0,2732.0,616.06,1682940.44,316324.75,1366615.69,370246.9,589029.16,407339.64,3800.0,403539.64,1680.0,84390.52,317469.12
2025-04-01,2025,4,LATAM,Professional Services,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.2516,0.2309,0,2804.0,593.45,1664168.42,312796.37,1351372.05,366117.05,582458.95,402796.05,3800.0,398996.05,1680.0,83436.37,313879.68
2025-04-01,2025,4,Divyansh,Starter,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.1179,0.2242,0,2722.0,619.21,1685515.48,316808.75,1368706.73,370813.41,589930.42,407962.9,3800.0,404162.9,1680.0,84521.41,317961.49
2025-04-01,2025,4,Divyansh,Professional,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.0388,0.2204,0,2676.0,634.44,1697849.12,319126.98,1378722.14,373526.81,594247.19,410948.14,3800.0,407148.14,1680.0,85148.31,320319.83
2025-04-01,2025,4,Divyansh,Enterprise,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.2979,0.2334,0,2834.0,584.54,1656633.94,311380.19,1345253.75,364459.47,579821.88,400972.4,3800.0,397172.4,1680.0,83053.4,312439.0
2025-04-01,2025,4,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.0693,0.2218,0,2694.0,628.56,1693116.61,318237.46,1374879.15,372485.65,592590.81,409802.68,3800.0,406002.68,1680.0,84907.76,319414.92
2025-04-01,2025,4,Divyansh,Professional Services,Direct Sales,protocol,1.0,1.077,0.9969,1.0977,0.1078,0.2237,0,2716.0,621.15,1687103.98,317107.33,1369996.66,371162.88,590486.39,408347.39,3800.0,404547.39,1680.0,84602.15,318265.23
2025-05-01,2025,5,North America,Starter,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.216,0.2335,0,2835.0,601.35,1705095.42,321479.48,1383615.94,375120.99,596783.4,411711.55,3800.0,407911.55,1680.0,85308.62,320922.92
2025-05-01,2025,5,North America,Professional,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.2058,0.233,0,2829.0,603.32,1706766.86,321794.62,1384972.24,375488.71,597368.4,412115.13,3800.0,408315.13,1680.0,85393.38,321241.75
2025-05-01,2025,5,North America,Enterprise,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.1252,0.2288,0,2779.0,618.86,1719839.37,324259.31,1395580.05,378364.66,601943.78,415271.61,3800.0,411471.61,1680.0,86056.24,323735.37
2025-05-01,2025,5,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.1656,0.2309,0,2804.0,611.07,1713315.17,323029.24,1390285.93,376929.34,599660.31,413696.28,3800.0,409896.28,1680.0,85725.42,322490.86
2025-05-01,2025,5,North America,Professional Services,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.1488,0.23,0,2793.0,614.32,1716046.49,323544.2,1392502.29,377530.23,600616.27,414355.79,3800.0,410555.79,1680.0,85863.92,323011.87
2025-05-01,2025,5,EMEA,Starter,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.0642,0.2258,0,2743.0,630.63,1729588.04,326097.33,1403490.71,380509.37,605355.81,417625.52,3800.0,413825.52,1680.0,86550.56,325594.96
2025-05-01,2025,5,EMEA,Professional,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.1822,0.2317,0,2814.0,607.87,1710620.22,322521.13,1388099.09,376336.45,598717.08,413045.56,3800.0,409245.56,1680.0,85588.77,321976.79
2025-05-01,2025,5,EMEA,Enterprise,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.1485,0.23,0,2793.0,614.37,1716083.59,323551.2,1392532.39,377538.39,600629.26,414364.75,3800.0,410564.75,1680.0,85865.8,323018.95
2025-05-01,2025,5,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.0087,0.2232,0,2710.0,641.35,1738351.09,327749.52,1410601.57,382437.24,608422.88,419741.45,3800.0,415941.45,1680.0,86994.9,327266.54
2025-05-01,2025,5,EMEA,Professional Services,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.3369,0.24,0,2915.0,578.03,1684983.14,317687.5,1367295.63,370696.29,589744.1,406855.24,3800.0,403055.24,1680.0,84288.8,317086.44
2025-05-01,2025,5,APAC,Starter,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.247,0.2351,0,2855.0,595.38,1699995.8,320518.0,1379477.8,373999.08,594998.53,410480.2,3800.0,406680.2,1680.0,85050.04,319950.15
2025-05-01,2025,5,APAC,Professional,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.2692,0.2363,0,2870.0,591.08,1696304.5,319822.04,1376482.46,373186.99,593706.58,409588.9,3800.0,405788.9,1680.0,84862.87,319246.03
2025-05-01,2025,5,APAC,Enterprise,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.1114,0.2282,0,2771.0,621.53,1722058.56,324677.72,1397380.84,378852.88,602720.5,415807.46,3800.0,412007.46,1680.0,86168.77,324158.69
2025-05-01,2025,5,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.5982,0.2559,0,3107.0,527.62,1639479.65,309108.26,1330371.39,360685.52,573817.88,395867.99,3800.0,392067.99,1680.0,81981.48,308406.51
2025-05-01,2025,5,APAC,Professional Services,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.4246,0.2451,0,2976.0,561.11,1670029.61,314868.16,1355161.45,367406.51,584510.36,403244.57,3800.0,399444.57,1680.0,83530.56,314234.01
2025-05-01,2025,5,LATAM,Starter,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.3612,0.2414,0,2932.0,573.34,1680869.32,316911.88,1363957.44,369791.25,588304.26,405861.92,3800.0,402061.92,1680.0,84080.2,316301.72
2025-05-01,2025,5,LATAM,Professional,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.1818,0.2317,0,2814.0,607.94,1710676.79,322531.8,1388144.99,376348.89,598736.88,413059.22,3800.0,409259.22,1680.0,85591.64,321987.59
2025-05-01,2025,5,LATAM,Enterprise,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.2698,0.2364,0,2870.0,590.97,1696207.74,319803.8,1376403.94,373165.7,593672.71,409565.53,3800.0,405765.53,1680.0,84857.96,319227.57
2025-05-01,2025,5,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.2883,0.2374,0,2882.0,587.41,1693133.17,319224.11,1373909.05,372489.3,592596.61,408823.15,3800.0,405023.15,1680.0,84702.06,318641.09
2025-05-01,2025,5,LATAM,Professional Services,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.2304,0.2342,0,2845.0,598.58,1702734.51,321034.36,1381700.15,374601.59,595957.08,411141.48,3800.0,407341.48,1680.0,85188.91,320472.57
2025-05-01,2025,5,Divyansh,Starter,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.056,0.2254,0,2738.0,632.22,1730892.75,326343.32,1404549.42,380796.4,605812.46,417940.56,3800.0,414140.56,1680.0,86616.72,325843.84
2025-05-01,2025,5,Divyansh,Professional,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.1219,0.2287,0,2777.0,619.5,1720373.77,324360.07,1396013.7,378482.23,602130.82,415400.65,3800.0,411600.65,1680.0,86083.34,323837.31
2025-05-01,2025,5,Divyansh,Enterprise,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.3518,0.2409,0,2925.0,575.15,1682460.21,317211.83,1365248.38,370141.25,588861.07,406246.06,3800.0,402446.06,1680.0,84160.87,316605.19
2025-05-01,2025,5,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.169,0.2311,0,2806.0,610.42,1712764.67,322925.45,1389839.22,376808.23,599467.63,413563.36,3800.0,409763.36,1680.0,85697.51,322385.85
2025-05-01,2025,5,Divyansh,Professional Services,Direct Sales,protocol,1.0,1.1197,1.0071,1.1013,0.1217,0.2287,0,2777.0,619.53,1720399.28,324364.88,1396034.4,378487.84,602139.75,415406.81,3800.0,411606.81,1680.0,86084.63,323842.18
2025-06-01,2025,6,North America,Starter,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1787,0.235,0,2854.0,609.68,1740169.69,329364.76,1410804.93,382837.33,609059.39,418908.21,3800.0,415108.21,1680.0,86819.92,326608.28
2025-06-01,2025,6,North America,Professional,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.0373,0.2279,0,2768.0,637.02,1763226.55,333728.77,1429497.79,387909.84,617129.29,424458.65,3800.0,420658.65,1680.0,87985.52,330993.13
2025-06-01,2025,6,North America,Enterprise,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.2772,0.2403,0,2918.0,590.65,1723701.04,326247.71,1397453.33,379214.23,603295.36,414943.74,3800.0,411143.74,1680.0,85987.39,323476.35
2025-06-01,2025,6,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.2258,0.2375,0,2884.0,600.59,1732346.72,327884.09,1404462.63,381116.28,606321.35,417025.0,3800.0,413225.0,1680.0,86424.45,325120.55
2025-06-01,2025,6,North America,Professional Services,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.0507,0.2286,0,2776.0,634.42,1761064.15,333319.49,1427744.66,387434.11,616372.45,423938.1,3800.0,420138.1,1680.0,87876.2,330581.9
2025-06-01,2025,6,EMEA,Starter,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1155,0.2318,0,2815.0,621.89,1750556.23,331330.63,1419225.59,385122.37,612694.68,421408.54,3800.0,417608.54,1680.0,87344.99,328583.55
2025-06-01,2025,6,EMEA,Professional,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.0529,0.2287,0,2777.0,634.0,1760710.28,333252.51,1427457.77,387356.26,616248.6,423852.91,3800.0,420052.91,1680.0,87858.31,330514.6
2025-06-01,2025,6,EMEA,Enterprise,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.2581,0.2393,0,2906.0,594.34,1726923.8,326857.69,1400066.12,379923.24,604423.33,415719.55,3800.0,411919.55,1680.0,86150.31,324089.24
2025-06-01,2025,6,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1352,0.2328,0,2827.0,618.09,1747336.92,330721.31,1416615.61,384414.12,611567.92,420633.57,3800.0,416833.57,1680.0,87182.25,327971.32
2025-06-01,2025,6,EMEA,Professional Services,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.0863,0.2303,0,2797.0,627.55,1755318.79,332232.05,1423086.74,386170.13,614361.58,422555.03,3800.0,418755.03,1680.0,87585.76,329489.27
2025-06-01,2025,6,APAC,Starter,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.4367,0.2495,0,3030.0,559.82,1696198.67,321042.29,1375156.38,373163.71,593669.54,408323.14,3800.0,404523.14,1680.0,84597.06,318246.08
2025-06-01,2025,6,APAC,Professional,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.2729,0.2401,0,2915.0,591.49,1724429.57,326385.6,1398043.97,379374.5,603550.35,415119.12,3800.0,411319.12,1680.0,86024.21,323614.9
2025-06-01,2025,6,APAC,Enterprise,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1792,0.2351,0,2855.0,609.58,1740086.81,329349.07,1410737.74,382819.1,609030.38,418888.26,3800.0,415088.26,1680.0,86815.73,326592.52
2025-06-01,2025,6,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1927,0.2358,0,2863.0,606.97,1737849.85,328925.68,1408924.17,382326.97,608247.45,418349.76,3800.0,414549.76,1680.0,86702.65,326167.11
2025-06-01,2025,6,APAC,Professional Services,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1715,0.2347,0,2850.0,611.08,1741370.09,329591.96,1411778.13,383101.42,609479.53,419197.18,3800.0,415397.18,1680.0,86880.61,326836.57
2025-06-01,2025,6,LATAM,Starter,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1921,0.2357,0,2863.0,607.1,1737956.45,328945.85,1409010.59,382350.42,608284.76,418375.42,3800.0,414575.42,1680.0,86708.04,326187.38
2025-06-01,2025,6,LATAM,Professional,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1178,0.2319,0,2816.0,621.45,1750187.58,331260.86,1418926.72,385041.27,612565.65,421319.8,3800.0,417519.8,1680.0,87326.36,328513.44
2025-06-01,2025,6,LATAM,Enterprise,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.443,0.2499,0,3035.0,558.61,1695092.97,320833.01,1374259.96,372920.45,593282.54,408056.96,3800.0,404256.96,1680.0,84541.16,318035.8
2025-06-01,2025,6,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.2417,0.2384,0,2895.0,597.5,1729671.09,327377.67,1402293.42,380527.64,605384.88,416380.9,3800.0,412580.9,1680.0,86289.19,324611.71
2025-06-01,2025,6,LATAM,Professional Services,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1416,0.2331,0,2831.0,616.85,1746287.73,330522.73,1415765.0,384183.3,611200.7,420380.99,3800.0,416580.99,1680.0,87129.21,327771.79
2025-06-01,2025,6,Divyansh,Starter,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1921,0.2357,0,2863.0,607.1,1737958.63,328946.27,1409012.36,382350.9,608285.52,418375.94,3800.0,414575.94,1680.0,86708.15,326187.8
2025-06-01,2025,6,Divyansh,Professional,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.1576,0.2339,0,2841.0,613.76,1743657.85,330024.97,1413632.88,383604.73,610280.25,419747.91,3800.0,415947.91,1680.0,86996.26,327271.65
2025-06-01,2025,6,Divyansh,Enterprise,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.088,0.2304,0,2798.0,627.22,1755045.33,332180.29,1422865.03,386109.97,614265.86,422489.2,3800.0,418689.2,1680.0,87571.93,329437.27
2025-06-01,2025,6,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.3419,0.2439,0,2962.0,578.14,1712666.58,324159.2,1388507.38,376786.65,599433.3,412287.43,3800.0,408487.43,1680.0,85429.56,321377.87
2025-06-01,2025,6,Divyansh,Professional Services,Direct Sales,protocol,1.0,1.1544,1.0186,1.105,0.0253,0.2274,0,2761.0,639.33,1765142.87,334091.47,1431051.4,388331.43,617800.0,424919.96,3800.0,421119.96,1680.0,88082.39,331357.57
2025-07-01,2025,7,North America,Starter,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.0876,0.2606,0,3165.0,627.41,1985482.68,375998.98,1609483.7,436806.19,694918.94,477758.57,3800.0,473958.57,1680.0,99178.5,373100.07
2025-07-01,2025,7,North America,Professional,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.3417,0.2759,0,3350.0,578.3,1937517.78,366915.67,1570602.11,426253.91,678131.22,466216.97,3800.0,462416.97,1680.0,96754.76,363982.21
2025-07-01,2025,7,North America,Enterprise,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.3531,0.2766,0,3359.0,576.1,1935304.42,366496.52,1568807.9,425766.97,677356.55,465684.38,3800.0,461884.38,1680.0,96642.92,363561.46
2025-07-01,2025,7,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.1462,0.2639,0,3205.0,616.08,1974658.57,373949.17,1600709.4,434424.89,691130.5,475154.01,3800.0,471354.01,1680.0,98631.54,371042.47
2025-07-01,2025,7,North America,Professional Services,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.092,0.2608,0,3168.0,626.57,1984680.22,375847.02,1608833.21,436629.65,694638.08,477565.48,3800.0,473765.48,1680.0,99137.95,372947.53
2025-07-01,2025,7,EMEA,Starter,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.0896,0.2607,0,3166.0,627.03,1985119.41,375930.19,1609189.22,436726.27,694791.79,477671.16,3800.0,473871.16,1680.0,99160.14,373031.02
2025-07-01,2025,7,EMEA,Professional,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.1767,0.2657,0,3227.0,610.19,1968976.23,372873.08,1596103.14,433174.77,689141.68,473786.69,3800.0,469986.69,1680.0,98344.41,369962.29
2025-07-01,2025,7,EMEA,Enterprise,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.0664,0.2594,0,3150.0,631.51,1989359.38,376733.13,1612626.25,437659.06,696275.78,478691.41,3800.0,474891.41,1680.0,99374.4,373837.01
2025-07-01,2025,7,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.2253,0.2686,0,3262.0,600.79,1959825.31,371140.14,1588685.17,431161.57,685938.86,471584.74,3800.0,467784.74,1680.0,97882.0,368222.75
2025-07-01,2025,7,EMEA,Professional Services,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.239,0.2694,0,3272.0,598.16,1957245.33,370651.56,1586593.77,430593.97,685035.87,470963.94,3800.0,467163.94,1680.0,97751.63,367732.31
2025-07-01,2025,7,APAC,Starter,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.1713,0.2654,0,3223.0,611.24,1969992.75,373065.59,1596927.16,433398.4,689497.46,474031.29,3800.0,470231.29,1680.0,98395.77,370155.52
2025-07-01,2025,7,APAC,Professional,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.2195,0.2683,0,3258.0,601.92,1960933.23,371349.95,1589583.28,431405.31,686326.63,471851.34,3800.0,468051.34,1680.0,97937.98,368433.36
2025-07-01,2025,7,APAC,Enterprise,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.2689,0.2713,0,3294.0,592.38,1951549.2,369572.86,1581976.34,429340.82,683042.22,469593.3,3800.0,465793.3,1680.0,97463.79,366649.51
2025-07-01,2025,7,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.1657,0.2651,0,3219.0,612.31,1971025.62,373261.19,1597764.44,433625.64,689858.97,474279.83,3800.0,470479.83,1680.0,98447.96,370351.87
2025-07-01,2025,7,APAC,Professional Services,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.1922,0.2666,0,3238.0,607.2,1966074.93,372323.65,1593751.27,432536.48,688126.22,473088.57,3800.0,469288.57,1680.0,98197.8,369410.77
2025-07-01,2025,7,LATAM,Starter,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.5294,0.2887,0,3506.0,542.02,1900218.84,359852.22,1540366.62,418048.14,665076.59,457241.88,3800.0,453441.88,1680.0,94870.0,356891.89
2025-07-01,2025,7,LATAM,Professional,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.2298,0.2689,0,3265.0,599.92,1958974.1,370978.94,1587995.16,430974.3,685640.94,471379.92,3800.0,467579.92,1680.0,97838.98,368060.94
2025-07-01,2025,7,LATAM,Enterprise,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.2692,0.2713,0,3295.0,592.31,1951483.53,369560.42,1581923.11,429326.38,683019.23,469577.5,3800.0,465777.5,1680.0,97460.47,366637.02
2025-07-01,2025,7,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.208,0.2676,0,3249.0,604.15,1963106.62,371761.53,1591345.09,431883.46,687087.32,472374.31,3800.0,468574.31,1680.0,98047.81,368846.51
2025-07-01,2025,7,LATAM,Professional Services,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.1863,0.2663,0,3234.0,608.33,1967171.21,372531.26,1594639.95,432777.67,688509.92,473352.36,3800.0,469552.36,1680.0,98253.2,369619.16
2025-07-01,2025,7,Divyansh,Starter,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.2034,0.2673,0,3246.0,605.02,1963955.13,371922.22,1592032.91,432070.13,687384.3,472578.49,3800.0,468778.49,1680.0,98090.68,369007.8
2025-07-01,2025,7,Divyansh,Professional,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.261,0.2708,0,3289.0,593.9,1953049.32,369856.94,1583192.38,429670.85,683567.26,469954.27,3800.0,466154.27,1680.0,97539.6,366934.67
2025-07-01,2025,7,Divyansh,Enterprise,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.0539,0.2587,0,3142.0,633.92,1991641.77,377165.35,1614476.42,438161.19,697074.62,479240.61,3800.0,475440.61,1680.0,99489.73,374270.88
2025-07-01,2025,7,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.3141,0.2741,0,3329.0,583.63,1942855.84,367926.56,1574929.28,427428.28,679999.54,467501.45,3800.0,463701.45,1680.0,97024.5,364996.95
2025-07-01,2025,7,Divyansh,Professional Services,Direct Sales,protocol,1.0,1.437,1.0134,1.1087,0.1786,0.2658,0,3228.0,609.83,1968626.75,372806.9,1595819.84,433097.88,689019.36,473702.6,3800.0,469902.6,1680.0,98326.75,369895.85
2025-08-01,2025,8,North America,Starter,Direct Sales,protocol,1.0,1.2668,1.0065,1.1124,0.0395,0.2399,0,2913.0,636.74,1854991.22,351364.0,1503627.22,408098.07,649246.93,446282.22,3800.0,442482.22,1680.0,92568.47,348233.76
