date,year,month,product,region,scenario,channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-09-01,2024,9,Personal Care,Middle East & Africa,Base,Club,1.0,1.0086,0.2824,1.0724,0.3026,0.779,0,138886.0,14.96,2077527.53,1145305.95,932221.58,166202.2,249303.3,516716.07,75.0,516641.07,30.0,129152.77,387458.3
2024-09-01,2024,9,Personal Care,Middle East & Africa,Base,E-Commerce,1.0,1.0086,0.2824,1.0724,0.4376,0.8303,0,148035.0,14.29,2115743.24,1166373.63,949369.61,169259.46,253889.19,526220.96,75.0,526145.96,30.0,131528.99,394586.97
2024-09-01,2024,9,Personal Care,Middle East & Africa,Base,Drug,1.0,1.0086,0.2824,1.0724,0.3175,0.7844,0,139845.0,14.89,2081617.01,1147560.41,934056.6,166529.36,249794.04,517733.2,75.0,517658.2,30.0,129407.05,388221.15
2024-09-01,2024,9,Personal Care,Middle East & Africa,Base,Convenience,1.0,1.0086,0.2824,1.0724,0.2364,0.7558,0,134748.0,15.29,2059652.45,1135451.72,924200.73,164772.2,247158.29,512270.24,75.0,512195.24,30.0,128041.31,384123.93
2024-09-01,2024,9,Personal Care,Middle East & Africa,Optimistic,Grocery,1.0,1.0086,0.2824,1.0724,0.3852,0.7656,0,136511.0,16.73,2284345.29,1259321.1,1025024.19,182747.62,274121.43,568155.13,75.0,568080.13,30.0,142012.53,426037.6
2024-09-01,2024,9,Personal Care,Middle East & Africa,Optimistic,Mass Retail,1.0,1.0086,0.2824,1.0724,0.3427,0.7505,0,133804.0,16.97,2271310.65,1252135.32,1019175.32,181704.85,272557.28,564913.2,75.0,564838.2,30.0,141202.05,423606.15
2024-09-01,2024,9,Personal Care,Middle East & Africa,Optimistic,Club,1.0,1.0086,0.2824,1.0724,0.0943,0.6711,0,119661.0,18.38,2199960.34,1212801.1,987159.24,175996.83,263995.24,547167.17,75.0,547092.17,30.0,136765.54,410296.63
2024-09-01,2024,9,Personal Care,Middle East & Africa,Optimistic,E-Commerce,1.0,1.0086,0.2824,1.0724,0.1178,0.678,0,120889.0,18.25,2206388.75,1216344.97,990043.78,176511.1,264766.65,548766.03,75.0,548691.03,30.0,137165.26,411495.77
2024-09-01,2024,9,Personal Care,Middle East & Africa,Optimistic,Drug,1.0,1.0086,0.2824,1.0724,0.2176,0.7086,0,126346.0,17.68,2234395.2,1231784.46,1002610.74,178751.62,268127.42,555731.7,75.0,555656.7,30.0,138906.68,416720.03
2024-09-01,2024,9,Personal Care,Middle East & Africa,Optimistic,Convenience,1.0,1.0086,0.2824,1.0724,0.0717,0.6647,0,118505.0,18.51,2193866.33,1209441.57,984424.75,175509.31,263263.96,545651.49,75.0,545576.49,30.0,136386.62,409159.87
2024-09-01,2024,9,Personal Care,Middle East & Africa,Pessimistic,Grocery,1.0,1.0086,0.2824,1.0724,0.2739,0.8322,0,148384.0,12.38,1837356.93,1012903.95,824452.99,146988.55,220482.83,456981.6,75.0,456906.6,30.0,114219.15,342657.45
2024-09-01,2024,9,Personal Care,Middle East & Africa,Pessimistic,Mass Retail,1.0,1.0086,0.2824,1.0724,0.2877,0.8375,0,149329.0,12.33,1840692.29,1014742.67,825949.62,147255.38,220883.08,457811.16,75.0,457736.16,30.0,114426.54,343279.62
2024-09-01,2024,9,Personal Care,Middle East & Africa,Pessimistic,Club,1.0,1.0086,0.2824,1.0724,0.2365,0.8182,0,145883.0,12.53,1828455.25,1007996.6,820458.65,146276.42,219414.63,454767.6,75.0,454692.6,30.0,113665.65,340996.95
2024-09-01,2024,9,Personal Care,Middle East & Africa,Pessimistic,E-Commerce,1.0,1.0086,0.2824,1.0724,0.2558,0.8254,0,147170.0,12.46,1833048.04,1010528.52,822519.51,146643.84,219965.76,455909.91,75.0,455834.91,30.0,113951.23,341853.68
2024-09-01,2024,9,Personal Care,Middle East & Africa,Pessimistic,Drug,1.0,1.0086,0.2824,1.0724,0.317,0.8489,0,151363.0,12.21,1847819.48,1018671.77,829147.71,147825.56,221738.34,459583.81,75.0,459508.81,30.0,114869.7,344609.11
2024-09-01,2024,9,Personal Care,Middle East & Africa,Pessimistic,Convenience,1.0,1.0086,0.2824,1.0724,0.1868,0.8002,0,142667.0,12.73,1816846.49,1001596.89,815249.61,145347.72,218021.58,451880.31,75.0,451805.31,30.0,112943.83,338831.48
2024-09-01,2024,9,Personal Care,Middle East & Africa,Stress Test,Grocery,1.0,1.0086,0.2824,1.0724,0.2861,0.9184,0,163750.0,9.78,1600841.17,882516.79,718324.38,128067.29,192100.94,398156.15,75.0,398081.15,30.0,99512.79,298538.36
2024-09-01,2024,9,Personal Care,Middle East & Africa,Stress Test,Mass Retail,1.0,1.0086,0.2824,1.0724,0.0942,0.8432,0,150331.0,10.39,1562208.06,861219.0,700989.06,124976.64,187464.97,388547.44,75.0,388472.44,30.0,97110.61,291331.83
2024-09-01,2024,9,Personal Care,Middle East & Africa,Stress Test,Club,1.0,1.0086,0.2824,1.0724,0.2725,0.9127,0,162734.0,9.82,1597997.56,880949.15,717048.41,127839.8,191759.71,397448.9,75.0,397373.9,30.0,99335.97,298007.92
2024-09-01,2024,9,Personal Care,Middle East & Africa,Stress Test,E-Commerce,1.0,1.0086,0.2824,1.0724,0.218,0.8904,0,158762.0,9.99,1586755.02,874751.33,712003.69,126940.4,190410.6,394652.69,75.0,394577.69,30.0,98636.92,295910.76
2024-09-01,2024,9,Personal Care,Middle East & Africa,Stress Test,Drug,1.0,1.0086,0.2824,1.0724,0.3402,0.9417,0,167907.0,9.6,1612348.93,888860.82,723488.11,128987.91,193481.87,401018.32,75.0,400943.32,30.0,100228.33,300684.99
2024-09-01,2024,9,Personal Care,Middle East & Africa,Stress Test,Convenience,1.0,1.0086,0.2824,1.0724,0.1656,0.8699,0,155098.0,10.16,1576205.41,868935.5,707269.9,126096.43,189144.65,392028.82,75.0,391953.82,30.0,97980.96,293942.87
2024-09-01,2024,9,Household,North America,Base,Grocery,1.0,1.0086,1.0413,1.0724,0.1146,0.7083,0,94299.0,10.0,942596.97,528464.31,414132.66,75407.76,113111.64,225613.27,75.0,225538.27,30.0,56377.07,169131.2
2024-09-01,2024,9,Household,North America,Base,Mass Retail,1.0,1.0086,1.0413,1.0724,0.0567,0.6908,0,91975.0,10.18,935900.26,524709.82,411190.45,74872.02,112308.03,224010.39,75.0,223935.39,30.0,55976.35,167929.04
2024-09-01,2024,9,Household,North America,Base,Club,1.0,1.0086,1.0413,1.0724,0.1985,0.735,0,97851.0,9.74,952607.54,534076.7,418530.83,76208.6,114312.9,228009.33,75.0,227934.33,30.0,56976.08,170928.24
2024-09-01,2024,9,Household,North America,Base,E-Commerce,1.0,1.0086,1.0413,1.0724,0.2805,0.7628,0,101552.0,9.48,962766.44,539772.26,422994.18,77021.31,115531.97,230440.89,75.0,230365.89,30.0,57583.97,172751.92
2024-09-01,2024,9,Household,North America,Base,Drug,1.0,1.0086,1.0413,1.0724,0.3251,0.7787,0,103668.0,9.34,968453.97,542960.96,425493.01,77476.32,116214.48,231802.22,75.0,231727.22,30.0,57924.3,173772.91
2024-09-01,2024,9,Household,North America,Base,Convenience,1.0,1.0086,1.0413,1.0724,0.0659,0.6936,0,92339.0,10.15,936956.64,525302.07,411654.57,74956.53,112434.8,224263.24,75.0,224188.24,30.0,56039.56,168118.68
2024-09-01,2024,9,Household,North America,Optimistic,Grocery,1.0,1.0086,1.0413,1.0724,0.2234,0.7028,0,93569.0,11.11,1039244.74,582649.6,456595.14,83139.58,124709.37,248746.19,75.0,248671.19,30.0,62160.3,186480.89
2024-09-01,2024,9,Household,North America,Optimistic,Mass Retail,1.0,1.0086,1.0413,1.0724,0.4523,0.7822,0,104140.0,10.29,1071515.71,600742.23,470773.48,85721.26,128581.89,256470.34,75.0,256395.34,30.0,64091.33,192274.0
2024-09-01,2024,9,Household,North America,Optimistic,Club,1.0,1.0086,1.0413,1.0724,0.1537,0.6814,0,90714.0,11.36,1030081.48,577512.25,452569.23,82406.52,123609.78,246552.94,75.0,246477.94,30.0,61611.98,184835.95
2024-09-01,2024,9,Household,North America,Optimistic,E-Commerce,1.0,1.0086,1.0413,1.0724,0.2555,0.7131,0,94940.0,10.99,1043571.4,585075.34,458496.07,83485.71,125228.57,249781.79,75.0,249706.79,30.0,62419.2,187257.59
2024-09-01,2024,9,Household,North America,Optimistic,Drug,1.0,1.0086,1.0413,1.0724,0.2271,0.704,0,93725.0,11.09,1039739.4,582926.93,456812.46,83179.15,124768.73,248864.59,75.0,248789.59,30.0,62189.9,186569.69
2024-09-01,2024,9,Household,North America,Optimistic,Convenience,1.0,1.0086,1.0413,1.0724,0.2051,0.6971,0,92805.0,11.17,1036812.38,581285.91,455526.47,82944.99,124417.49,248164.0,75.0,248089.0,30.0,62014.75,186044.25
2024-09-01,2024,9,Household,North America,Pessimistic,Grocery,1.0,1.0086,1.0413,1.0724,0.0163,0.7352,0,97879.0,8.45,826775.68,463529.43,363246.25,66142.05,99213.08,197891.11,75.0,197816.11,30.0,49446.53,148339.58
2024-09-01,2024,9,Household,North America,Pessimistic,Mass Retail,1.0,1.0086,1.0413,1.0724,0.3931,0.8704,0,115880.0,7.49,867634.09,486436.58,381197.51,69410.73,104116.09,207670.69,75.0,207595.69,30.0,51891.42,155674.27
2024-09-01,2024,9,Household,North America,Pessimistic,Club,1.0,1.0086,1.0413,1.0724,0.1467,0.7777,0,103533.0,8.11,840148.44,471026.83,369121.61,67211.88,100817.81,201091.92,75.0,201016.92,30.0,50246.73,150740.19
2024-09-01,2024,9,Household,North America,Pessimistic,E-Commerce,1.0,1.0086,1.0413,1.0724,0.0995,0.7618,0,101424.0,8.23,835223.93,468265.92,366958.01,66817.91,100226.87,199913.23,75.0,199838.23,30.0,49952.06,149856.17
2024-09-01,2024,9,Household,North America,Pessimistic,Drug,1.0,1.0086,1.0413,1.0724,0.1475,0.7779,0,103571.0,8.11,840237.14,471076.56,369160.58,67218.97,100828.46,201113.15,75.0,201038.15,30.0,50252.04,150756.11
2024-09-01,2024,9,Household,North America,Pessimistic,Convenience,1.0,1.0086,1.0413,1.0724,0.0974,0.7611,0,101331.0,8.24,835003.5,468142.33,366861.16,66800.28,100200.42,199860.46,75.0,199785.46,30.0,49938.87,149816.6
2024-09-01,2024,9,Household,North America,Stress Test,Grocery,1.0,1.0086,1.0413,1.0724,0.261,0.8982,0,119576.0,6.2,741583.37,415766.6,325816.76,59326.67,88990.0,177500.09,75.0,177425.09,30.0,44348.77,133046.32
2024-09-01,2024,9,Household,North America,Stress Test,Mass Retail,1.0,1.0086,1.0413,1.0724,0.1956,0.8721,0,116103.0,6.33,735365.04,412280.32,323084.73,58829.2,88243.81,176011.72,75.0,175936.72,30.0,43976.68,131930.04
2024-09-01,2024,9,Household,North America,Stress Test,Club,1.0,1.0086,1.0413,1.0724,0.3534,0.9374,0,124801.0,6.02,750701.05,420878.41,329822.64,60056.08,90084.13,179682.43,75.0,179607.43,30.0,44894.36,134683.08
2024-09-01,2024,9,Household,North America,Stress Test,E-Commerce,1.0,1.0086,1.0413,1.0724,0.345,0.9337,0,124308.0,6.03,749852.94,420402.91,329450.02,59988.23,89982.35,179479.44,75.0,179404.44,30.0,44843.61,134530.83
2024-09-01,2024,9,Household,North America,Stress Test,Drug,1.0,1.0086,1.0413,1.0724,0.1454,0.8529,0,113550.0,6.44,730708.21,409669.48,321038.73,58456.66,87684.99,174897.09,75.0,174822.09,30.0,43698.02,131094.07
2024-09-01,2024,9,Household,North America,Stress Test,Convenience,1.0,1.0086,1.0413,1.0724,0.1126,0.8408,0,111936.0,6.5,727725.81,407997.4,319728.4,58218.06,87327.1,174183.24,75.0,174108.24,30.0,43519.56,130558.68
2024-09-01,2024,9,Household,Europe,Base,Grocery,1.0,1.0086,1.0837,1.0724,0.1695,0.7395,0,98447.0,9.69,954261.84,523326.98,430934.85,76340.95,114511.42,240082.48,75.0,240007.48,30.0,59994.37,179983.11
2024-09-01,2024,9,Household,Europe,Base,Mass Retail,1.0,1.0086,1.0837,1.0724,0.1675,0.7388,0,98359.0,9.7,954018.28,523193.42,430824.87,76321.46,114482.19,240021.21,75.0,239946.21,30.0,59979.05,179937.16
2024-09-01,2024,9,Household,Europe,Base,Club,1.0,1.0086,1.0837,1.0724,0.0367,0.6981,0,92940.0,10.1,938696.03,514790.54,423905.49,75095.68,112643.52,236166.29,75.0,236091.29,30.0,59015.32,177045.97
2024-09-01,2024,9,Household,Europe,Base,E-Commerce,1.0,1.0086,1.0837,1.0724,0.0323,0.6968,0,92767.0,10.11,938194.48,514515.48,423679.0,75055.56,112583.34,236040.1,75.0,235965.1,30.0,58983.78,176951.33
2024-09-01,2024,9,Household,Europe,Base,Drug,1.0,1.0086,1.0837,1.0724,0.1638,0.7376,0,98199.0,9.71,953575.58,522950.63,430624.95,76286.05,114429.07,239909.83,75.0,239834.83,30.0,59951.21,179853.62
2024-09-01,2024,9,Household,Europe,Base,Convenience,1.0,1.0086,1.0837,1.0724,0.0884,0.7137,0,95021.0,9.94,944653.0,518057.4,426595.6,75572.24,113358.36,237665.0,75.0,237590.0,30.0,59390.0,178170.0
2024-09-01,2024,9,Household,Europe,Optimistic,Grocery,1.0,1.0086,1.0837,1.0724,0.0858,0.6742,0,89753.0,11.44,1026952.77,563191.44,463761.33,82156.22,123234.33,258370.78,75.0,258295.78,30.0,64566.44,193699.33
2024-09-01,2024,9,Household,Europe,Optimistic,Mass Retail,1.0,1.0086,1.0837,1.0724,0.4094,0.7809,0,103961.0,10.3,1070990.22,587342.03,483648.19,85679.22,128518.83,269450.15,75.0,269375.15,30.0,67336.29,202008.86
2024-09-01,2024,9,Household,Europe,Optimistic,Club,1.0,1.0086,1.0837,1.0724,0.0646,0.668,0,88938.0,11.52,1024279.27,561725.26,462554.01,81942.34,122913.51,257698.15,75.0,257623.15,30.0,64398.29,193194.86
2024-09-01,2024,9,Household,Europe,Optimistic,E-Commerce,1.0,1.0086,1.0837,1.0724,0.1477,0.6926,0,92204.0,11.22,1034887.47,567542.91,467344.56,82791.0,124186.5,260367.07,75.0,260292.07,30.0,65065.52,195196.55
2024-09-01,2024,9,Household,Europe,Optimistic,Drug,1.0,1.0086,1.0837,1.0724,0.0654,0.6683,0,88968.0,11.51,1024379.9,561780.45,462599.45,81950.39,122925.59,257723.47,75.0,257648.47,30.0,64404.62,193213.85
2024-09-01,2024,9,Household,Europe,Optimistic,Convenience,1.0,1.0086,1.0837,1.0724,0.3914,0.7742,0,103074.0,10.37,1068370.57,585905.39,482465.19,85469.65,128204.47,268791.07,75.0,268716.07,30.0,67171.52,201514.55
2024-09-01,2024,9,Household,Europe,Pessimistic,Grocery,1.0,1.0086,1.0837,1.0724,0.3123,0.8541,0,113703.0,7.59,862944.75,473247.76,389696.99,69035.58,103553.37,217108.04,75.0,217033.04,30.0,54250.76,162752.28
2024-09-01,2024,9,Household,Europe,Pessimistic,Mass Retail,1.0,1.0086,1.0837,1.0724,0.1646,0.7988,0,106348.0,7.96,846614.19,464291.91,382322.28,67729.13,101593.7,212999.44,75.0,212924.44,30.0,53223.61,159670.83
2024-09-01,2024,9,Household,Europe,Pessimistic,Club,1.0,1.0086,1.0837,1.0724,0.3044,0.8509,0,113284.0,7.61,862034.22,472748.41,389285.81,68962.74,103444.11,216878.96,75.0,216803.96,30.0,54193.49,162580.47
2024-09-01,2024,9,Household,Europe,Pessimistic,E-Commerce,1.0,1.0086,1.0837,1.0724,0.079,0.7696,0,102457.0,8.18,837645.05,459373.14,378271.91,67011.6,100517.41,210742.9,75.0,210667.9,30.0,52659.47,157978.42
2024-09-01,2024,9,Household,Europe,Pessimistic,Drug,1.0,1.0086,1.0837,1.0724,0.0717,0.7672,0,102134.0,8.19,836890.55,458959.37,377931.18,66951.24,100426.87,210553.07,75.0,210478.07,30.0,52612.02,157836.06
2024-09-01,2024,9,Household,Europe,Pessimistic,Convenience,1.0,1.0086,1.0837,1.0724,0.2699,0.8375,0,111504.0,7.7,858142.4,470614.1,387528.3,68651.39,102977.09,215899.82,75.0,215824.82,30.0,53948.71,161846.12
2024-09-01,2024,9,Household,Europe,Stress Test,Grocery,1.0,1.0086,1.0837,1.0724,0.0951,0.8504,0,113219.0,6.45,730098.53,400393.53,329705.01,58407.88,87611.82,183685.3,75.0,183610.3,30.0,45895.07,137685.22
2024-09-01,2024,9,Household,Europe,Stress Test,Mass Retail,1.0,1.0086,1.0837,1.0724,0.0036,0.8179,0,108884.0,6.63,722001.41,395952.98,326048.43,57760.11,86640.17,181648.14,75.0,181573.14,30.0,45385.79,136157.36
2024-09-01,2024,9,Household,Europe,Stress Test,Club,1.0,1.0086,1.0837,1.0724,0.0702,0.8413,0,112010.0,6.5,727862.39,399167.21,328695.19,58228.99,87343.49,183122.71,75.0,183047.71,30.0,45754.43,137263.28
2024-09-01,2024,9,Household,Europe,Stress Test,E-Commerce,1.0,1.0086,1.0837,1.0724,0.0668,0.8401,0,111844.0,6.51,727554.74,398998.48,328556.25,58204.38,87306.57,183045.31,75.0,182970.31,30.0,45735.08,137205.23
2024-09-01,2024,9,Household,Europe,Stress Test,Drug,1.0,1.0086,1.0837,1.0724,0.3445,0.9514,0,126662.0,5.95,753882.99,413437.17,340445.82,60310.64,90465.96,189669.22,75.0,189594.22,30.0,47391.06,142173.17
2024-09-01,2024,9,Household,Europe,Stress Test,Convenience,1.0,1.0086,1.0837,1.0724,0.316,0.9388,0,124991.0,6.01,751026.9,411870.86,339156.04,60082.15,90123.23,188950.66,75.0,188875.66,30.0,47211.41,141634.24
2024-09-01,2024,9,Household,Asia Pacific,Base,Grocery,1.0,1.0086,0.7322,1.0724,0.1996,0.7471,0,99465.0,9.62,957071.54,523465.56,433605.97,76565.72,114848.58,242191.67,75.0,242116.67,30.0,60521.67,181565.0
2024-09-01,2024,9,Household,Asia Pacific,Base,Mass Retail,1.0,1.0086,0.7322,1.0724,0.112,0.7188,0,95699.0,9.89,946575.24,517724.66,428850.57,75726.02,113589.03,239535.52,75.0,239460.52,30.0,59857.63,179572.89
2024-09-01,2024,9,Household,Asia Pacific,Base,Club,1.0,1.0086,0.7322,1.0724,0.0975,0.7143,0,95100.0,9.94,944876.27,516795.42,428080.85,75590.1,113385.15,239105.59,75.0,239030.59,30.0,59750.15,179250.44
2024-09-01,2024,9,Household,Asia Pacific,Base,E-Commerce,1.0,1.0086,0.7322,1.0724,0.099,0.7148,0,95163.0,9.93,945056.89,516894.21,428162.68,75604.55,113406.83,239151.3,75.0,239076.3,30.0,59761.57,179284.72
2024-09-01,2024,9,Household,Asia Pacific,Base,Drug,1.0,1.0086,0.7322,1.0724,0.1011,0.7154,0,95246.0,9.92,945292.59,517023.13,428269.47,75623.41,113435.11,239210.95,75.0,239135.95,30.0,59776.49,179329.46
2024-09-01,2024,9,Household,Asia Pacific,Base,Convenience,1.0,1.0086,0.7322,1.0724,0.0882,0.7114,0,94717.0,9.96,943787.88,516200.13,427587.75,75503.03,113254.55,238830.17,75.0,238755.17,30.0,59681.29,179043.88
2024-09-01,2024,9,Household,Asia Pacific,Optimistic,Grocery,1.0,1.0086,0.7322,1.0724,0.6463,0.8762,0,116653.0,9.49,1106822.38,605371.05,501451.33,88545.79,132818.69,280086.86,75.0,280011.86,30.0,69995.46,209986.39
2024-09-01,2024,9,Household,Asia Pacific,Optimistic,Mass Retail,1.0,1.0086,0.7322,1.0724,0.1588,0.6938,0,92368.0,11.21,1035414.16,566314.68,469099.48,82833.13,124249.7,262016.65,75.0,261941.65,30.0,65477.91,196433.74
2024-09-01,2024,9,Household,Asia Pacific,Optimistic,Club,1.0,1.0086,0.7322,1.0724,0.1408,0.6883,0,91641.0,11.27,1033080.75,565038.43,468042.32,82646.46,123969.69,261426.17,75.0,261351.17,30.0,65330.29,195990.88
2024-09-01,2024,9,Household,Asia Pacific,Optimistic,E-Commerce,1.0,1.0086,0.7322,1.0724,0.1586,0.6938,0,92363.0,11.21,1035399.11,566306.45,469092.67,82831.93,124247.89,262012.85,75.0,261937.85,30.0,65476.96,196430.88
2024-09-01,2024,9,Household,Asia Pacific,Optimistic,Drug,1.0,1.0086,0.7322,1.0724,0.0982,0.6757,0,89957.0,11.42,1027620.54,562051.99,465568.55,82209.64,123314.47,260044.44,75.0,259969.44,30.0,64984.86,194954.58
2024-09-01,2024,9,Household,Asia Pacific,Optimistic,Convenience,1.0,1.0086,0.7322,1.0724,0.2681,0.7287,0,97015.0,10.82,1050036.67,574312.38,475724.28,84002.93,126004.4,265716.95,75.0,265641.95,30.0,66402.99,199208.96
2024-09-01,2024,9,Household,Asia Pacific,Pessimistic,Grocery,1.0,1.0086,0.7322,1.0724,0.1065,0.7764,0,103359.0,8.12,839744.26,459293.99,380450.27,67179.54,100769.31,212501.42,75.0,212426.42,30.0,53099.1,159297.31
2024-09-01,2024,9,Household,Asia Pacific,Pessimistic,Mass Retail,1.0,1.0086,0.7322,1.0724,0.1122,0.7783,0,103616.0,8.11,840341.08,459620.41,380720.66,67227.29,100840.93,212652.45,75.0,212577.45,30.0,53136.86,159410.59
2024-09-01,2024,9,Household,Asia Pacific,Pessimistic,Club,1.0,1.0086,0.7322,1.0724,0.2101,0.8127,0,108192.0,7.86,850781.06,465330.51,385450.55,68062.48,102093.73,215294.34,75.0,215219.34,30.0,53797.33,161392.0
2024-09-01,2024,9,Household,Asia Pacific,Pessimistic,E-Commerce,1.0,1.0086,0.7322,1.0724,0.0395,0.7543,0,100426.0,8.29,832866.95,455532.47,377334.47,66629.36,99944.03,210761.08,75.0,210686.08,30.0,52664.02,157992.06
2024-09-01,2024,9,Household,Asia Pacific,Pessimistic,Drug,1.0,1.0086,0.7322,1.0724,0.2641,0.8327,0,110865.0,7.73,856735.23,468587.12,388148.12,68538.82,102808.23,216801.07,75.0,216726.07,30.0,54174.02,162522.05
2024-09-01,2024,9,Household,Asia Pacific,Pessimistic,Convenience,1.0,1.0086,0.7322,1.0724,0.3842,0.8806,0,117235.0,7.43,870520.78,476127.05,394393.73,69641.66,104462.49,220289.57,75.0,220214.57,30.0,55046.14,165138.43
2024-09-01,2024,9,Household,Asia Pacific,Stress Test,Grocery,1.0,1.0086,0.7322,1.0724,0.2612,0.9126,0,121499.0,6.13,744972.68,407459.14,337513.54,59597.81,89396.72,188519.01,75.0,188444.01,30.0,47103.5,141310.5
2024-09-01,2024,9,Household,Asia Pacific,Stress Test,Mass Retail,1.0,1.0086,0.7322,1.0724,0.1262,0.8593,0,114400.0,6.4,732266.86,400509.75,331757.11,58581.35,87872.02,185303.74,75.0,185228.74,30.0,46299.68,138899.05
2024-09-01,2024,9,Household,Asia Pacific,Stress Test,Club,1.0,1.0086,0.7322,1.0724,0.1894,0.8836,0,117634.0,6.27,738122.93,403712.7,334410.23,59049.83,88574.75,186785.64,75.0,186710.64,30.0,46670.16,140010.48
2024-09-01,2024,9,Household,Asia Pacific,Stress Test,E-Commerce,1.0,1.0086,0.7322,1.0724,0.1157,0.8554,0,113879.0,6.42,731313.54,399988.34,331325.2,58505.08,87757.62,185062.49,75.0,184987.49,30.0,46239.37,138718.12
2024-09-01,2024,9,Household,Asia Pacific,Stress Test,Drug,1.0,1.0086,0.7322,1.0724,0.0757,0.8407,0,111927.0,6.5,727709.77,398017.27,329692.49,58216.78,87325.17,184150.54,75.0,184075.54,30.0,46011.39,138034.16
2024-09-01,2024,9,Household,Asia Pacific,Stress Test,Convenience,1.0,1.0086,0.7322,1.0724,0.5225,1.0,1,133133.0,5.61,746875.35,408499.8,338375.56,59750.03,89625.04,189000.49,75.0,188925.49,30.0,47223.87,141671.61
2024-09-01,2024,9,Household,Latin America,Base,Grocery,1.0,1.0086,0.1728,1.0724,0.4688,0.8519,0,113411.0,8.76,993632.69,546932.15,446700.53,79490.61,119235.92,247974.0,75.0,247899.0,30.0,61967.25,185901.75
2024-09-01,2024,9,Household,Latin America,Base,Mass Retail,1.0,1.0086,0.1728,1.0724,0.2891,0.7823,0,104150.0,9.31,969739.22,533780.31,435958.92,77579.14,116368.71,242011.07,75.0,241936.07,30.0,60476.52,181429.55
2024-09-01,2024,9,Household,Latin America,Base,Club,1.0,1.0086,0.1728,1.0724,0.2613,0.7724,0,102833.0,9.4,966220.45,531843.44,434377.01,77297.64,115946.45,241132.92,75.0,241057.92,30.0,60256.98,180770.94
2024-09-01,2024,9,Household,Latin America,Base,E-Commerce,1.0,1.0086,0.1728,1.0724,0.3527,0.8058,0,107276.0,9.12,977966.96,538309.16,439657.8,78237.36,117356.04,244064.41,75.0,243989.41,30.0,60989.85,182969.56
2024-09-01,2024,9,Household,Latin America,Base,Drug,1.0,1.0086,0.1728,1.0724,0.0667,0.7088,0,94362.0,9.99,942777.68,518939.67,423838.0,75422.21,113133.32,235282.47,75.0,235207.47,30.0,58794.37,176383.1
2024-09-01,2024,9,Household,Latin America,Base,Convenience,1.0,1.0086,0.1728,1.0724,0.1666,0.7403,0,98556.0,9.69,954562.15,525426.28,429135.86,76364.97,114547.46,238223.44,75.0,238148.44,30.0,59529.61,178588.83
2024-09-01,2024,9,Household,Latin America,Optimistic,Grocery,1.0,1.0086,0.1728,1.0724,0.1323,0.6895,0,91802.0,11.26,1033598.76,568930.95,464667.8,82687.9,124031.85,257948.05,75.0,257873.05,30.0,64460.76,193382.29
2024-09-01,2024,9,Household,Latin America,Optimistic,Mass Retail,1.0,1.0086,0.1728,1.0724,0.3567,0.7634,0,101632.0,10.47,1064079.9,585708.9,478371.0,85126.39,127689.59,265555.02,75.0,265480.02,30.0,66362.5,199087.51
2024-09-01,2024,9,Household,Latin America,Optimistic,Club,1.0,1.0086,0.1728,1.0724,0.1471,0.694,0,92400.0,11.21,1035515.78,569986.16,465529.63,82841.26,124261.89,258426.47,75.0,258351.47,30.0,64580.37,193741.1
2024-09-01,2024,9,Household,Latin America,Optimistic,E-Commerce,1.0,1.0086,0.1728,1.0724,0.1073,0.6821,0,90807.0,11.35,1030383.12,567160.95,463222.17,82430.65,123645.97,257145.55,75.0,257070.55,30.0,64260.14,192780.41
2024-09-01,2024,9,Household,Latin America,Optimistic,Drug,1.0,1.0086,0.1728,1.0724,0.1175,0.6851,0,91208.0,11.31,1031683.78,567876.88,463806.9,82534.7,123802.05,257470.15,75.0,257395.15,30.0,64341.29,193023.86
2024-09-01,2024,9,Household,Latin America,Optimistic,Convenience,1.0,1.0086,0.1728,1.0724,0.4404,0.7945,0,105773.0,10.18,1076289.61,592429.58,483860.03,86103.17,129154.75,268602.11,75.0,268527.11,30.0,67124.28,201372.83
2024-09-01,2024,9,Household,Latin America,Pessimistic,Grocery,1.0,1.0086,0.1728,1.0724,0.1045,0.7799,0,103837.0,8.1,840852.04,462836.04,378016.0,67268.16,100902.24,209845.59,75.0,209770.59,30.0,52435.15,157305.45
2024-09-01,2024,9,Household,Latin America,Pessimistic,Mass Retail,1.0,1.0086,0.1728,1.0724,0.0819,0.7724,0,102827.0,8.15,838507.27,461545.39,376961.88,67080.58,100620.87,209260.43,75.0,209185.43,30.0,52288.86,156866.57
2024-09-01,2024,9,Household,Latin America,Pessimistic,Club,1.0,1.0086,0.1728,1.0724,0.0469,0.7609,0,101296.0,8.24,834921.84,459571.84,375350.01,66793.75,100190.62,208365.64,75.0,208290.64,30.0,52065.16,156195.48
2024-09-01,2024,9,Household,Latin America,Pessimistic,E-Commerce,1.0,1.0086,0.1728,1.0724,0.2904,0.8475,0,112824.0,7.63,861034.32,473945.11,387089.21,68882.75,103324.12,214882.34,75.0,214807.34,30.0,53694.34,161083.01
