date,year,month,Region,Product,Channel,dp,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-06-01,2024,6,Northeast US,Footwear,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.2179,0.6249,0,22226.0,38.74,861121.54,408091.9,453029.64,86112.15,172224.31,194693.18,714.29,193978.89,266.67,44553.81,149158.41
2024-06-01,2024,6,Northeast US,Accessories,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.1332,0.5955,0,21179.0,39.8,842845.71,399430.85,443414.86,84284.57,168569.14,190561.15,714.29,189846.86,266.67,43603.44,145976.75
2024-06-01,2024,6,Northeast US,Accessories,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1809,0.6118,0,21759.0,39.2,853029.93,404257.23,448772.7,85302.99,170605.99,192863.72,714.29,192149.44,266.67,44133.04,147749.73
2024-06-01,2024,6,Northeast US,Accessories,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1641,0.606,0,21553.0,39.41,849426.91,402549.73,446877.18,84942.69,169885.38,192049.11,714.29,191334.82,266.67,43945.68,147122.48
2024-06-01,2024,6,Northeast US,Home & Living,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.2229,0.6267,0,22291.0,38.68,862237.23,408620.64,453616.6,86223.72,172447.45,194945.43,714.29,194231.14,266.67,44611.83,149352.64
2024-06-01,2024,6,Northeast US,Home & Living,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.076,0.5768,0,20514.0,40.51,830977.98,393806.65,437171.34,83097.8,166195.6,187877.94,714.29,187163.66,266.67,42986.31,143910.68
2024-06-01,2024,6,Northeast US,Home & Living,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1998,0.6184,0,21996.0,38.97,857144.57,406207.19,450937.38,85714.46,171428.91,193794.01,714.29,193079.73,266.67,44347.0,148466.06
2024-06-01,2024,6,Northeast US,Beauty & Health,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.2028,0.6195,0,22034.0,38.93,857808.9,406522.02,451286.88,85780.89,171561.78,193944.21,714.29,193229.93,266.67,44381.55,148581.71
2024-06-01,2024,6,Northeast US,Beauty & Health,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.2083,0.6215,0,22104.0,38.86,859018.17,407095.1,451923.07,85901.82,171803.63,194217.62,714.29,193503.33,266.67,44444.43,148792.23
2024-06-01,2024,6,Northeast US,Beauty & Health,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1461,0.5998,0,21334.0,39.64,845575.77,400724.64,444851.12,84557.58,169115.15,191178.39,714.29,190464.11,266.67,43745.41,146452.03
2024-06-01,2024,6,Northeast US,Hello,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.1835,0.6127,0,21792.0,39.17,853597.07,404526.0,449071.07,85359.71,170719.41,192991.95,714.29,192277.66,266.67,44162.53,147848.47
2024-06-01,2024,6,Northeast US,Hello,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1492,0.6009,0,21371.0,39.6,846240.21,401039.53,445200.68,84624.02,169248.04,191328.62,714.29,190614.33,266.67,43779.96,146567.7
2024-06-01,2024,6,Northeast US,Hello,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.3611,0.6801,0,24191.0,36.96,894165.38,423751.62,470413.76,89416.54,178833.08,202164.14,714.29,201449.86,266.67,46272.13,154911.06
2024-06-01,2024,6,Northeast US,dhruv,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.1929,0.616,0,21910.0,39.05,855653.97,405500.78,450153.19,85565.4,171130.79,193457.0,714.29,192742.71,266.67,44269.49,148206.56
2024-06-01,2024,6,Northeast US,dhruv,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1955,0.6169,0,21942.0,39.02,856208.74,405763.69,450445.05,85620.87,171241.75,193582.43,714.29,192868.14,266.67,44298.34,148303.14
2024-06-01,2024,6,Northeast US,dhruv,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.2752,0.6462,0,22983.0,38.03,874023.61,414206.29,459817.32,87402.36,174804.72,197610.24,714.29,196895.95,266.67,45224.74,151404.55
2024-06-01,2024,6,Southeast US,Apparel,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.1073,0.5869,0,20874.0,40.12,837428.93,396863.8,440565.13,83742.89,167485.79,189336.45,714.29,188622.17,266.67,43321.77,145033.74
2024-06-01,2024,6,Southeast US,Apparel,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.129,0.5941,0,21129.0,39.85,841967.39,399014.61,442952.78,84196.74,168393.48,190362.56,714.29,189648.28,266.67,43557.77,145823.84
2024-06-01,2024,6,Southeast US,Apparel,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1622,0.6053,0,21529.0,39.44,849009.85,402352.08,446657.77,84900.98,169801.97,191954.81,714.29,191240.53,266.67,43923.99,147049.87
2024-06-01,2024,6,Southeast US,Footwear,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.3819,0.6888,0,24499.0,36.7,899208.11,426141.41,473066.7,89920.81,179841.62,203304.27,714.29,202589.98,266.67,46534.36,155788.95
2024-06-01,2024,6,Southeast US,Footwear,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.2083,0.6215,0,22104.0,38.86,859012.79,407092.55,451920.24,85901.28,171802.56,194216.4,714.29,193502.12,266.67,44444.15,148791.3
2024-06-01,2024,6,Southeast US,Footwear,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1483,0.6006,0,21361.0,39.61,846050.06,400949.42,445100.65,84605.01,169210.01,191285.63,714.29,190571.34,266.67,43770.08,146534.6
2024-06-01,2024,6,Southeast US,Accessories,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.1206,0.5913,0,21030.0,39.95,840202.51,398178.22,442024.29,84020.25,168040.5,189963.54,714.29,189249.25,266.67,43466.0,145516.59
2024-06-01,2024,6,Southeast US,Accessories,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1258,0.593,0,21091.0,39.89,841295.87,398696.37,442599.5,84129.59,168259.17,190210.74,714.29,189496.45,266.67,43522.85,145706.94
2024-06-01,2024,6,Southeast US,Accessories,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.0921,0.5819,0,20698.0,40.31,834285.69,395374.2,438911.5,83428.57,166857.14,188625.79,714.29,187911.51,266.67,43158.31,144486.53
2024-06-01,2024,6,Southeast US,Home & Living,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.2,0.6185,0,21998.0,38.97,857188.05,406227.79,450960.26,85718.8,171437.61,193803.84,714.29,193089.56,266.67,44349.26,148473.63
2024-06-01,2024,6,Southeast US,Home & Living,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1738,0.6093,0,21672.0,39.29,851510.7,403537.25,447973.44,85151.07,170302.14,192520.24,714.29,191805.95,266.67,44054.04,147485.25
2024-06-01,2024,6,Southeast US,Home & Living,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.055,0.5701,0,20278.0,40.77,826718.04,391787.83,434930.21,82671.8,165343.61,186914.8,714.29,186200.52,266.67,42764.79,143169.06
2024-06-01,2024,6,Southeast US,Beauty & Health,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.3919,0.693,0,24650.0,36.58,901658.72,427302.78,474355.95,90165.87,180331.74,203858.33,714.29,203144.05,266.67,46661.8,156215.58
2024-06-01,2024,6,Southeast US,Beauty & Health,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1772,0.6105,0,21713.0,39.25,852229.14,403877.73,448351.41,85222.91,170445.83,192682.67,714.29,191968.38,266.67,44091.4,147610.32
2024-06-01,2024,6,Southeast US,Beauty & Health,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.3234,0.6649,0,23648.0,37.43,885186.21,419496.33,465689.88,88518.62,177037.24,200134.02,714.29,199419.73,266.67,45805.21,153347.86
2024-06-01,2024,6,Southeast US,Hello,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.1143,0.5892,0,20956.0,40.03,838883.69,397553.22,441330.47,83888.37,167776.74,189665.36,714.29,188951.08,266.67,43397.41,145287.0
2024-06-01,2024,6,Southeast US,Hello,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.2558,0.6388,0,22721.0,38.27,869594.12,412107.12,457487.0,86959.41,173918.82,196608.76,714.29,195894.48,266.67,44994.4,150633.41
2024-06-01,2024,6,Southeast US,Hello,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.0337,0.5635,0,20043.0,41.03,822450.37,389765.35,432685.02,82245.04,164490.07,185949.91,714.29,185235.63,266.67,42542.86,142426.1
2024-06-01,2024,6,Southeast US,dhruv,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.2608,0.6407,0,22788.0,38.21,870729.25,412645.07,458084.18,87072.92,174145.85,196865.41,714.29,196151.12,266.67,45053.42,150831.03
2024-06-01,2024,6,Southeast US,dhruv,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.2529,0.6378,0,22683.0,38.31,868949.83,411801.79,457148.04,86894.98,173789.97,196463.09,714.29,195748.81,266.67,44960.89,150521.25
2024-06-01,2024,6,Southeast US,dhruv,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1138,0.589,0,20950.0,40.04,838777.13,397502.72,441274.41,83877.71,167755.43,189641.27,714.29,188926.98,266.67,43391.87,145268.45
2024-06-01,2024,6,Midwest US,Apparel,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.0932,0.5823,0,20711.0,40.29,834524.97,395487.59,439037.38,83452.5,166904.99,188679.89,714.29,187965.6,266.67,43170.76,144528.18
2024-06-01,2024,6,Midwest US,Apparel,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1641,0.6059,0,21552.0,39.41,849415.63,402544.38,446871.25,84941.56,169883.13,192046.56,714.29,191332.27,266.67,43945.09,147120.52
2024-06-01,2024,6,Midwest US,Apparel,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.2187,0.6252,0,22237.0,38.73,861304.78,408178.74,453126.04,86130.48,172260.96,194734.6,714.29,194020.32,266.67,44563.34,149190.31
2024-06-01,2024,6,Midwest US,Footwear,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.117,0.5901,0,20988.0,40.0,839452.09,397822.59,441629.5,83945.21,167890.42,189793.87,714.29,189079.59,266.67,43426.97,145385.95
2024-06-01,2024,6,Midwest US,Footwear,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.0319,0.563,0,20024.0,41.06,822091.59,389595.32,432496.27,82209.16,164418.32,185868.79,714.29,185154.51,266.67,42524.2,142363.64
2024-06-01,2024,6,Midwest US,Footwear,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1138,0.589,0,20950.0,40.04,838783.92,397505.94,441277.98,83878.39,167756.78,189642.81,714.29,188928.52,266.67,43392.23,145269.63
2024-06-01,2024,6,Midwest US,Accessories,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.151,0.6015,0,21393.0,39.57,846627.62,401223.13,445404.5,84662.76,169325.52,191416.21,714.29,190701.92,266.67,43800.11,146635.15
2024-06-01,2024,6,Midwest US,Accessories,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.174,0.6094,0,21674.0,39.29,851537.32,403549.87,447987.45,85153.73,170307.46,192526.26,714.29,191811.97,266.67,44055.42,147489.88
2024-06-01,2024,6,Midwest US,Accessories,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.2228,0.6267,0,22290.0,38.68,862225.66,408615.15,453610.5,86222.57,172445.13,194942.81,714.29,194228.52,266.67,44611.23,149350.63
2024-06-01,2024,6,Midwest US,Home & Living,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.2889,0.6514,0,23168.0,37.86,877155.06,415690.31,461464.75,87715.51,175431.01,198318.24,714.29,197603.95,266.67,45387.58,151949.71
2024-06-01,2024,6,Midwest US,Home & Living,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.4578,0.7219,0,25675.0,35.76,918138.6,435112.71,483025.89,91813.86,183627.72,207584.31,714.29,206870.02,266.67,47518.77,159084.58
2024-06-01,2024,6,Midwest US,Home & Living,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1784,0.6109,0,21728.0,39.23,852493.57,404003.04,448490.53,85249.36,170498.71,192742.46,714.29,192028.17,266.67,44105.15,147656.36
2024-06-01,2024,6,Midwest US,Beauty & Health,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.2697,0.6441,0,22908.0,38.1,872755.36,413605.26,459150.1,87275.54,174551.07,197323.5,714.29,196609.21,266.67,45158.79,151183.76
2024-06-01,2024,6,Midwest US,Beauty & Health,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.0763,0.5769,0,20518.0,40.5,831053.71,393842.53,437211.18,83105.37,166210.74,187895.06,714.29,187180.78,266.67,42990.25,143923.87
2024-06-01,2024,6,Midwest US,Beauty & Health,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.0656,0.5735,0,20397.0,40.64,828868.1,392806.76,436061.34,82886.81,165773.62,187400.91,714.29,186686.63,266.67,42876.59,143543.37
2024-06-01,2024,6,Midwest US,Hello,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.3099,0.6595,0,23458.0,37.6,882020.12,417995.89,464024.22,88202.01,176404.02,199418.19,714.29,198703.9,266.67,45640.56,152796.67
2024-06-01,2024,6,Midwest US,Hello,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1043,0.5859,0,20839.0,40.16,836805.79,396568.49,440237.3,83680.58,167361.16,189195.57,714.29,188481.28,266.67,43289.36,144925.25
2024-06-01,2024,6,Midwest US,Hello,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.2914,0.6524,0,23203.0,37.83,877741.97,415968.45,461773.52,87774.2,175548.39,198450.93,714.29,197736.65,266.67,45418.1,152051.88
2024-06-01,2024,6,Midwest US,dhruv,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.017,0.5584,0,19862.0,41.24,819131.44,388192.48,430938.96,81913.14,163826.29,185199.53,714.29,184485.24,266.67,42370.27,141848.3
2024-06-01,2024,6,Midwest US,dhruv,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.3601,0.6798,0,24177.0,36.97,893933.23,423641.6,470291.62,89393.32,178786.65,202111.65,714.29,201397.37,266.67,46260.06,154870.64
2024-06-01,2024,6,Midwest US,dhruv,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.0515,0.569,0,20240.0,40.81,826026.64,391460.17,434566.47,82602.66,165205.33,186758.48,714.29,186044.19,266.67,42728.83,143048.7
2024-06-01,2024,6,West US,Apparel,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.3338,0.669,0,23796.0,37.3,887640.05,420659.22,466980.83,88764.01,177528.01,200688.81,714.29,199974.53,266.67,45932.81,153775.05
2024-06-01,2024,6,West US,Apparel,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1284,0.5939,0,21122.0,39.86,841845.5,398956.84,442888.66,84184.55,168369.1,190335.01,714.29,189620.72,266.67,43551.43,145802.62
2024-06-01,2024,6,West US,Apparel,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.2574,0.6394,0,22743.0,38.25,869968.58,412284.58,457684.0,86996.86,173993.72,196693.43,714.29,195979.14,266.67,45013.87,150698.6
2024-06-01,2024,6,West US,Footwear,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.1808,0.6117,0,21759.0,39.2,853021.53,404253.25,448768.28,85302.15,170604.31,192861.82,714.29,192147.54,266.67,44132.6,147748.27
2024-06-01,2024,6,West US,Footwear,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1708,0.6082,0,21634.0,39.33,850848.52,403223.44,447625.08,85084.85,170169.7,192370.52,714.29,191656.24,266.67,44019.6,147369.97
2024-06-01,2024,6,West US,Footwear,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1294,0.5942,0,21134.0,39.84,842041.36,399049.66,442991.7,84204.14,168408.27,190379.29,714.29,189665.0,266.67,43561.62,145836.72
2024-06-01,2024,6,West US,Accessories,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.242,0.6337,0,22540.0,38.44,866496.13,410638.96,455857.17,86649.61,173299.23,195908.33,714.29,195194.05,266.67,44833.3,150094.08
2024-06-01,2024,6,West US,Accessories,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.4237,0.7067,0,25136.0,36.18,909517.61,431027.16,478490.45,90951.76,181903.52,205635.17,714.29,204920.88,266.67,47070.47,157583.75
2024-06-01,2024,6,West US,Accessories,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.2884,0.6512,0,23161.0,37.87,877035.03,415633.42,461401.6,87703.5,175407.01,198291.1,714.29,197576.81,266.67,45381.33,151928.81
2024-06-01,2024,6,West US,Home & Living,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.1182,0.5905,0,21001.0,39.98,839694.84,397937.63,441757.21,83969.48,167938.97,189848.76,714.29,189134.47,266.67,43439.6,145428.21
2024-06-01,2024,6,West US,Home & Living,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.237,0.6319,0,22474.0,38.51,865381.19,410110.58,455270.61,86538.12,173076.24,195656.25,714.29,194941.97,266.67,44775.32,149899.98
2024-06-01,2024,6,West US,Home & Living,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.0822,0.5787,0,20585.0,40.43,832252.02,394410.42,437841.6,83225.2,166450.4,188165.99,714.29,187451.71,266.67,43052.56,144132.48
2024-06-01,2024,6,West US,Beauty & Health,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.0934,0.5823,0,20713.0,40.29,834550.53,395499.7,439050.83,83455.05,166910.11,188685.67,714.29,187971.38,266.67,43172.08,144532.63
2024-06-01,2024,6,West US,Beauty & Health,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1467,0.6,0,21340.0,39.63,845694.41,400780.87,444913.54,84569.44,169138.88,191205.22,714.29,190490.93,266.67,43751.58,146472.68
2024-06-01,2024,6,West US,Beauty & Health,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1365,0.5966,0,21218.0,39.76,843536.73,399758.33,443778.4,84353.67,168707.35,190717.38,714.29,190003.1,266.67,43639.38,146097.05
2024-06-01,2024,6,West US,Hello,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.1518,0.6018,0,21403.0,39.56,846798.36,401304.04,445494.32,84679.84,169359.67,191454.81,714.29,190740.53,266.67,43808.99,146664.87
2024-06-01,2024,6,West US,Hello,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.2047,0.6202,0,22058.0,38.91,858215.48,406714.7,451500.78,85821.55,171643.1,194036.14,714.29,193321.85,266.67,44402.69,148652.49
2024-06-01,2024,6,West US,Hello,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.2566,0.6391,0,22733.0,38.26,869784.71,412197.44,457587.27,86978.47,173956.94,196651.85,714.29,195937.57,266.67,45004.31,150666.59
2024-06-01,2024,6,West US,dhruv,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.1956,0.6169,0,21943.0,39.02,856233.06,405775.22,450457.85,85623.31,171246.61,193587.93,714.29,192873.64,266.67,44299.6,148307.37
2024-06-01,2024,6,West US,dhruv,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.3323,0.6684,0,23775.0,37.32,887283.59,420490.29,466793.3,88728.36,177456.72,200608.22,714.29,199893.93,266.67,45914.27,153713.0
2024-06-01,2024,6,West US,dhruv,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.4555,0.7208,0,25638.0,35.79,917548.11,434832.87,482715.23,91754.81,183509.62,207450.8,714.29,206736.52,266.67,47488.07,158981.78
2024-06-01,2024,6,International,Apparel,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.3376,0.6706,0,23850.0,37.25,888539.43,421085.44,467453.99,88853.94,177707.89,200892.16,714.29,200177.87,266.67,45979.58,153931.63
2024-06-01,2024,6,International,Apparel,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.2292,0.629,0,22373.0,38.6,863644.34,409287.47,454356.86,86364.43,172728.87,195263.56,714.29,194549.28,266.67,44685.0,149597.61
2024-06-01,2024,6,International,Apparel,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1639,0.6059,0,21550.0,39.41,849369.45,402522.5,446846.95,84936.95,169873.89,192036.12,714.29,191321.83,266.67,43942.69,147112.48
2024-06-01,2024,6,International,Footwear,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.3989,0.696,0,24755.0,36.49,903358.66,428108.39,475250.27,90335.87,180671.73,204242.67,714.29,203528.39,266.67,46750.2,156511.53
2024-06-01,2024,6,International,Footwear,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1948,0.6166,0,21933.0,39.03,856046.78,405686.93,450359.84,85604.68,171209.36,193545.81,714.29,192831.52,266.67,44289.92,148274.94
2024-06-01,2024,6,International,Footwear,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.2487,0.6362,0,22628.0,38.36,868008.78,411355.81,456652.96,86800.88,173601.76,196250.33,714.29,195536.04,266.67,44911.96,150357.42
2024-06-01,2024,6,International,Accessories,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.3396,0.6714,0,23879.0,37.23,889020.57,421313.46,467707.11,88902.06,177804.11,201000.94,714.29,200286.65,266.67,46004.6,154015.39
2024-06-01,2024,6,International,Accessories,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1291,0.5941,0,21130.0,39.85,841980.1,399020.63,442959.47,84198.01,168396.02,190365.44,714.29,189651.15,266.67,43558.43,145826.05
2024-06-01,2024,6,International,Accessories,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.0457,0.5672,0,20176.0,40.88,824863.98,390909.17,433954.8,82486.4,164972.8,186495.61,714.29,185781.33,266.67,42668.37,142846.29
2024-06-01,2024,6,International,Home & Living,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.2062,0.6207,0,22078.0,38.89,858559.21,406877.59,451681.61,85855.92,171711.84,194113.85,714.29,193399.57,266.67,44420.57,148712.33
2024-06-01,2024,6,International,Home & Living,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.2453,0.6349,0,22583.0,38.4,867242.66,410992.75,456249.92,86724.27,173448.53,196077.12,714.29,195362.83,266.67,44872.12,150224.05
2024-06-01,2024,6,International,Home & Living,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1771,0.6104,0,21712.0,39.25,852206.94,403867.21,448339.73,85220.69,170441.39,192677.65,714.29,191963.37,266.67,44090.24,147606.46
2024-06-01,2024,6,International,Beauty & Health,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.4631,0.7243,0,25762.0,35.69,919507.98,435761.67,483746.31,91950.8,183901.6,207893.91,714.29,207179.63,266.67,47589.98,159322.98
2024-06-01,2024,6,International,Beauty & Health,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.178,0.6108,0,21723.0,39.24,852408.85,403962.89,448445.95,85240.88,170481.77,192723.3,714.29,192009.01,266.67,44100.74,147641.61
2024-06-01,2024,6,International,Beauty & Health,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.337,0.6703,0,23842.0,37.26,888397.56,421018.21,467379.35,88839.76,177679.51,200860.08,714.29,200145.79,266.67,45972.2,153906.93
2024-06-01,2024,6,International,Hello,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.2043,0.62,0,22054.0,38.91,858142.27,406680.0,451462.26,85814.23,171628.45,194019.58,714.29,193305.3,266.67,44398.89,148639.75
2024-06-01,2024,6,International,Hello,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.0559,0.5704,0,20289.0,40.76,826908.91,391878.28,435030.63,82690.89,165381.78,186957.96,714.29,186243.67,266.67,42774.71,143202.29
2024-06-01,2024,6,International,Hello,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.0488,0.5682,0,20209.0,40.85,825471.5,391197.08,434274.42,82547.15,165094.3,186632.97,714.29,185918.68,266.67,42699.96,142952.05
2024-06-01,2024,6,International,dhruv,Direct Sales,pd,1.0,0.9238,1.0464,1.0304,0.3674,0.6827,0,24283.0,36.88,895675.59,424467.32,471208.27,89567.56,179135.12,202505.59,714.29,201791.3,266.67,46350.67,155173.97
2024-06-01,2024,6,International,dhruv,Direct Sales,hi,1.0,0.9238,1.0464,1.0304,0.1995,0.6183,0,21992.0,38.97,857082.33,406177.69,450904.64,85708.23,171416.47,193779.94,714.29,193065.65,266.67,44343.77,148455.22
2024-06-01,2024,6,International,dhruv,Direct Sales,feippfn,1.0,0.9238,1.0464,1.0304,0.1535,0.6023,0,21423.0,39.54,847155.59,401473.33,445682.26,84715.56,169431.12,191535.58,714.29,190821.29,266.67,43827.56,146727.06
2024-07-01,2024,7,Northeast US,Apparel,Direct Sales,pd,1.0,1.0746,1.0363,1.0321,0.1976,0.6588,0,23433.0,38.9,911671.01,429736.5,481934.51,91167.1,182334.2,208433.2,714.29,207718.92,266.67,47714.02,159738.23
2024-07-01,2024,7,Northeast US,Apparel,Direct Sales,hi,1.0,1.0746,1.0363,1.0321,0.1351,0.6358,0,22615.0,39.68,897381.97,423001.04,474380.93,89738.2,179476.39,205166.34,714.29,204452.05,266.67,46962.64,157222.75
2024-07-01,2024,7,Northeast US,Apparel,Direct Sales,feippfn,1.0,1.0746,1.0363,1.0321,0.3012,0.6999,0,24894.0,37.62,936501.8,441441.05,495060.75,93650.18,187300.36,214110.21,714.29,213395.93,266.67,49019.73,164109.53
2024-07-01,2024,7,Northeast US,Footwear,Direct Sales,pd,1.0,1.0746,1.0363,1.0321,0.2656,0.6853,0,24376.0,38.06,927787.81,437333.51,490454.29,92778.78,185557.56,212117.95,714.29,211403.67,266.67,48561.51,162575.49
2024-07-01,2024,7,Northeast US,Footwear,Direct Sales,hi,1.0,1.0746,1.0363,1.0321,0.1291,0.6337,0,22539.0,39.75,896042.5,422369.66,473672.85,89604.25,179208.5,204860.1,714.29,204145.81,266.67,46892.2,156986.94
2024-07-01,2024,7,Northeast US,Footwear,Direct Sales,feippfn,1.0,1.0746,1.0363,1.0321,0.2427,0.6762,0,24052.0,38.35,922294.59,434744.16,487550.43,92229.46,184458.92,210862.05,714.29,210147.76,266.67,48272.65,161608.45
2024-07-01,2024,7,Northeast US,Accessories,Direct Sales,pd,1.0,1.0746,1.0363,1.0321,0.3517,0.7214,0,25658.0,36.99,949167.93,447411.51,501756.42,94916.79,189833.59,217006.04,714.29,216291.75,266.67,49685.77,166339.32
2024-07-01,2024,7,Northeast US,Accessories,Direct Sales,hi,1.0,1.0746,1.0363,1.0321,0.2386,0.6746,0,23994.0,38.4,921307.22,434278.74,487028.47,92130.72,184261.44,210636.31,714.29,209922.02,266.67,48220.73,161434.62
2024-07-01,2024,7,Northeast US,Accessories,Direct Sales,feippfn,1.0,1.0746,1.0363,1.0321,0.0514,0.607,0,21588.0,40.72,879034.66,414352.63,464682.03,87903.47,175806.93,200971.63,714.29,200257.35,266.67,45997.86,153992.82
2024-07-01,2024,7,Northeast US,Home & Living,Direct Sales,pd,1.0,1.0746,1.0363,1.0321,0.2023,0.6606,0,23496.0,38.85,912749.51,430244.88,482504.63,91274.95,182549.9,208679.78,714.29,207965.49,266.67,47770.73,159928.1
