date,year,month,region,product,channel,new d,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2025-09-01,2025,9,Europe,Enterprise,Direct Sales,a,1.0,1.0086,1.0837,1.0356,0.2038,0.7642,0,87800.0,9.0,790583.64,422935.96,367647.67,63246.69,94870.04,209530.95,535.71,208995.23,214.29,52195.24,156585.71
2025-09-01,2025,9,Europe,Enterprise,Direct Sales,b,1.0,1.0086,1.0837,1.0356,0.1146,0.7348,0,84416.0,9.26,781752.94,418211.83,363541.11,62540.24,93810.35,207190.52,535.71,206654.81,214.29,51610.13,154830.39
2025-09-01,2025,9,Europe,Enterprise,Direct Sales,c,1.0,1.0086,1.0837,1.0356,0.3183,0.8052,0,92504.0,8.67,802459.44,429289.12,373170.32,64196.76,96295.13,212678.43,535.71,212142.72,214.29,52982.11,158946.32
2025-09-01,2025,9,Europe,Pro Plan,Direct Sales,a,1.0,1.0086,1.0837,1.0356,0.3199,0.8058,0,100890.0,8.33,840184.94,449471.01,390713.93,67214.8,100822.19,222676.94,535.71,222141.23,214.29,55481.74,166445.21
2025-09-01,2025,9,Europe,Pro Plan,Direct Sales,b,1.0,1.0086,1.0837,1.0356,0.173,0.7538,0,94384.0,8.73,824335.72,440992.2,383343.52,65946.86,98920.29,218476.37,535.71,217940.66,214.29,54431.59,163294.78
2025-09-01,2025,9,Europe,Pro Plan,Direct Sales,c,1.0,1.0086,1.0837,1.0356,0.2417,0.7774,0,97337.0,8.54,831623.69,444891.03,386732.67,66529.9,99794.84,220407.93,535.71,219872.21,214.29,54914.48,164743.45
2025-09-01,2025,9,Europe,Snacks,Direct Sales,a,1.0,1.0086,1.0837,1.0356,0.1009,0.7304,0,57759.0,11.4,658737.28,352402.54,306334.73,52698.98,79048.47,174587.28,535.71,174051.56,214.29,43459.32,130377.96
2025-09-01,2025,9,Europe,Snacks,Direct Sales,b,1.0,1.0086,1.0837,1.0356,0.2082,0.7657,0,60553.0,11.03,667689.02,357191.43,310497.59,53415.12,80122.68,176959.79,535.71,176424.07,214.29,44052.45,132157.34
2025-09-01,2025,9,Europe,Snacks,Direct Sales,c,1.0,1.0086,1.0837,1.0356,0.2863,0.7934,0,62738.0,10.75,674485.09,360827.1,313657.99,53958.81,80938.21,178760.97,535.71,178225.26,214.29,44502.74,133508.23
2025-09-01,2025,9,Europe,Beverages,Direct Sales,a,1.0,1.0086,1.0837,1.0356,0.1469,0.7452,0,102519.0,9.33,956313.05,511595.69,444717.36,76505.04,114757.57,253454.75,535.71,252919.04,214.29,63176.19,189528.56
2025-09-01,2025,9,Europe,Beverages,Direct Sales,b,1.0,1.0086,1.0837,1.0356,0.4213,0.8453,0,116292.0,8.52,991383.07,530356.98,461026.09,79310.65,118965.97,262749.47,535.71,262213.76,214.29,65499.87,196499.6
2025-09-01,2025,9,Europe,Beverages,Direct Sales,c,1.0,1.0086,1.0837,1.0356,0.1107,0.7335,0,100908.0,9.43,951993.24,509284.73,442708.5,76159.46,114239.19,252309.86,535.71,251774.14,214.29,62889.96,188669.89
2025-09-01,2025,9,Europe,Personal Care,Direct Sales,a,1.0,1.0086,1.0837,1.0356,0.131,0.74,0,134771.0,9.95,1340388.82,717063.45,623325.36,107231.11,160846.66,355247.6,535.71,354711.89,214.29,88624.4,265873.2
2025-09-01,2025,9,Europe,Personal Care,Direct Sales,b,1.0,1.0086,1.0837,1.0356,0.1202,0.7366,0,134139.0,9.98,1338590.72,716101.53,622489.19,107087.26,160630.89,354771.04,535.71,354235.33,214.29,88505.26,265515.78
2025-09-01,2025,9,Europe,Personal Care,Direct Sales,c,1.0,1.0086,1.0837,1.0356,0.1414,0.7434,0,135387.0,9.91,1342136.71,717998.52,624138.19,107370.94,161056.4,355710.85,535.71,355175.13,214.29,88740.21,266220.64
2025-09-01,2025,9,Europe,Household,Direct Sales,a,1.0,1.0086,1.0837,1.0356,0.0645,0.719,0,76065.0,13.71,1043006.48,557973.79,485032.69,83440.52,125160.78,276431.39,535.71,275895.68,214.29,68920.35,206761.05
2025-09-01,2025,9,Europe,Household,Direct Sales,b,1.0,1.0086,1.0837,1.0356,0.1768,0.7551,0,79881.0,13.24,1057695.88,565832.13,491863.75,84615.67,126923.51,280324.57,535.71,279788.86,214.29,69893.64,209680.93
2025-09-01,2025,9,Europe,Household,Direct Sales,c,1.0,1.0086,1.0837,1.0356,0.2281,0.7726,0,81735.0,13.03,1064654.05,569554.52,495099.53,85172.32,127758.49,282168.72,535.71,281633.01,214.29,70354.68,211064.04
2025-09-01,2025,9,Europe,Baby & Child,Direct Sales,a,1.0,1.0086,1.0837,1.0356,0.1292,0.7394,0,46592.0,13.52,630138.96,337103.4,293035.57,50411.12,75616.68,167007.78,535.71,166472.06,214.29,41564.44,124693.33
2025-09-01,2025,9,Europe,Baby & Child,Direct Sales,b,1.0,1.0086,1.0837,1.0356,0.4379,0.8521,0,53693.0,12.22,656200.07,351045.22,305154.85,52496.01,78744.01,173914.83,535.71,173379.12,214.29,43291.21,129873.63
2025-09-01,2025,9,Europe,Baby & Child,Direct Sales,c,1.0,1.0086,1.0837,1.0356,0.2303,0.7734,0,48733.0,13.1,638277.67,341457.33,296820.34,51062.21,76593.32,169164.8,535.71,168629.09,214.29,42103.7,126311.1
2025-09-01,2025,9,Asia Pacific,Enterprise,Direct Sales,a,1.0,1.0086,0.7322,1.0356,0.0295,0.7062,0,81135.0,9.53,772949.15,412397.35,360551.81,61835.93,92753.9,205961.98,535.71,205426.26,214.29,51302.99,153908.98
2025-09-01,2025,9,Asia Pacific,Enterprise,Direct Sales,b,1.0,1.0086,0.7322,1.0356,0.1744,0.752,0,86391.0,9.11,786937.24,419860.51,367076.72,62954.98,94432.47,209689.28,535.71,209153.56,214.29,52234.82,156704.46
2025-09-01,2025,9,Asia Pacific,Enterprise,Direct Sales,c,1.0,1.0086,0.7322,1.0356,0.4268,0.845,0,97076.0,8.38,813596.47,434084.21,379512.26,65087.72,97631.58,216792.96,535.71,216257.25,214.29,54010.74,162032.22
2025-09-01,2025,9,Asia Pacific,Pro Plan,Direct Sales,a,1.0,1.0086,0.7322,1.0356,0.0878,0.724,0,90652.0,8.99,814888.24,434773.42,380114.82,65191.06,97786.59,217137.17,535.71,216601.46,214.29,54096.79,162290.38
2025-09-01,2025,9,Asia Pacific,Pro Plan,Direct Sales,b,1.0,1.0086,0.7322,1.0356,0.0417,0.7099,0,88883.0,9.12,810312.2,432331.93,377980.27,64824.98,97237.46,215917.83,535.71,215382.11,214.29,53791.96,161375.87
2025-09-01,2025,9,Asia Pacific,Pro Plan,Direct Sales,c,1.0,1.0086,0.7322,1.0356,0.4211,0.8426,0,105504.0,8.07,850990.34,454035.25,396955.1,68079.23,102118.84,226757.03,535.71,226221.31,214.29,56501.76,169505.27
2025-09-01,2025,9,Asia Pacific,Snacks,Direct Sales,a,1.0,1.0086,0.7322,1.0356,0.2058,0.7625,0,60300.0,11.06,666890.44,355811.05,311079.39,53351.23,80026.85,177701.3,535.71,177165.59,214.29,44237.83,132713.48
2025-09-01,2025,9,Asia Pacific,Snacks,Direct Sales,b,1.0,1.0086,0.7322,1.0356,0.2614,0.782,0,61835.0,10.86,671697.81,358375.96,313321.85,53735.83,80603.74,178982.29,535.71,178446.58,214.29,44558.07,133674.22
2025-09-01,2025,9,Asia Pacific,Snacks,Direct Sales,c,1.0,1.0086,0.7322,1.0356,0.0394,0.7092,0,56079.0,11.65,653206.42,348510.11,304696.31,52256.51,78384.77,174055.03,535.71,173519.31,214.29,43326.26,129978.77
2025-09-01,2025,9,Asia Pacific,Beverages,Direct Sales,a,1.0,1.0086,0.7322,1.0356,0.2234,0.7686,0,105739.0,9.12,964797.83,514755.8,450042.02,77183.83,115775.74,257082.46,535.71,256546.74,214.29,64083.11,192249.34
2025-09-01,2025,9,Asia Pacific,Beverages,Direct Sales,b,1.0,1.0086,0.7322,1.0356,0.132,0.7381,0,101536.0,9.39,953682.26,508825.23,444857.03,76294.58,114441.87,254120.57,535.71,253584.86,214.29,63342.64,190027.93
2025-09-01,2025,9,Asia Pacific,Beverages,Direct Sales,c,1.0,1.0086,0.7322,1.0356,0.1748,0.7521,0,103465.0,9.27,958823.92,511568.5,447255.42,76705.91,115058.87,255490.64,535.71,254954.92,214.29,63685.16,191055.48
2025-09-01,2025,9,Asia Pacific,Personal Care,Direct Sales,a,1.0,1.0086,0.7322,1.0356,0.3713,0.8229,0,149860.0,9.22,1381653.73,737164.05,644489.68,110532.3,165798.45,368158.93,535.71,367623.22,214.29,91852.23,275556.7
2025-09-01,2025,9,Asia Pacific,Personal Care,Direct Sales,b,1.0,1.0086,0.7322,1.0356,0.1283,0.7369,0,134199.0,9.98,1338762.23,714279.83,624482.4,107100.98,160651.47,356729.95,535.71,356194.24,214.29,88994.99,266984.97
2025-09-01,2025,9,Asia Pacific,Personal Care,Direct Sales,c,1.0,1.0086,0.7322,1.0356,0.2472,0.7769,0,141489.0,9.61,1359148.87,725156.87,633992.0,108731.91,163097.86,362162.23,535.71,361626.51,214.29,90353.06,271059.17
2025-09-01,2025,9,Asia Pacific,Household,Direct Sales,a,1.0,1.0086,0.7322,1.0356,0.2049,0.7623,0,80637.0,13.15,1060548.88,565842.58,494706.3,84843.91,127265.87,282596.52,535.71,282060.81,214.29,70461.63,211384.89
2025-09-01,2025,9,Asia Pacific,Household,Direct Sales,b,1.0,1.0086,0.7322,1.0356,0.2934,0.7935,0,83943.0,12.78,1072793.99,572375.81,500418.19,85823.52,128735.28,285859.39,535.71,285323.67,214.29,71277.35,213832.04
2025-09-01,2025,9,Asia Pacific,Household,Direct Sales,c,1.0,1.0086,0.7322,1.0356,0.0832,0.7226,0,76441.0,13.66,1044476.81,557267.53,487209.28,83558.15,125337.22,278313.92,535.71,277778.21,214.29,69390.98,208172.94
2025-09-01,2025,9,Asia Pacific,Baby & Child,Direct Sales,a,1.0,1.0086,0.7322,1.0356,0.1551,0.7456,0,46979.0,13.44,631629.0,336997.75,294631.25,50530.32,75795.48,168305.45,535.71,167769.74,214.29,41888.86,125666.59
2025-09-01,2025,9,Asia Pacific,Baby & Child,Direct Sales,b,1.0,1.0086,0.7322,1.0356,0.0415,0.7098,0,44726.0,13.93,622823.11,332299.47,290523.64,49825.85,74738.77,165959.01,535.71,165423.3,214.29,41302.25,123906.76
2025-09-01,2025,9,Asia Pacific,Baby & Child,Direct Sales,c,1.0,1.0086,0.7322,1.0356,0.1472,0.743,0,46817.0,13.48,631006.53,336665.64,294340.89,50480.52,75720.78,168139.59,535.71,167603.87,214.29,41847.4,125542.19
2025-09-01,2025,9,Middle East & Africa,Enterprise,Direct Sales,a,1.0,1.0086,0.2455,1.0356,0.1888,0.7625,0,87598.0,9.02,790063.14,425546.51,364516.63,63205.05,94807.58,206504.0,535.71,205968.29,214.29,51438.5,154315.5
2025-09-01,2025,9,Middle East & Africa,Enterprise,Direct Sales,b,1.0,1.0086,0.2455,1.0356,0.2069,0.7687,0,88311.0,8.97,791893.95,426532.63,365361.32,63351.52,95027.27,206982.53,535.71,206446.82,214.29,51558.13,154674.4
2025-09-01,2025,9,Middle East & Africa,Enterprise,Direct Sales,c,1.0,1.0086,0.2455,1.0356,0.1172,0.7388,0,84881.0,9.22,782981.55,421732.2,361249.35,62638.52,93957.79,204653.04,535.71,204117.33,214.29,50975.76,152927.28
2025-09-01,2025,9,Middle East & Africa,Pro Plan,Direct Sales,a,1.0,1.0086,0.2455,1.0356,0.1788,0.7591,0,95044.0,8.69,825979.4,444891.85,381087.55,66078.35,99117.53,215891.67,535.71,215355.96,214.29,53785.42,161356.25
2025-09-01,2025,9,Middle East & Africa,Pro Plan,Direct Sales,b,1.0,1.0086,0.2455,1.0356,0.3002,0.802,0,100414.0,8.36,839052.14,451933.13,387119.01,67124.17,100686.26,219308.58,535.71,218772.87,214.29,54639.65,163918.94
2025-09-01,2025,9,Middle East & Africa,Pro Plan,Direct Sales,c,1.0,1.0086,0.2455,1.0356,0.1163,0.7385,0,92470.0,8.86,819523.96,441414.79,378109.16,65561.92,98342.87,214204.37,535.71,213668.66,214.29,53363.59,160090.78
2025-09-01,2025,9,Middle East & Africa,Snacks,Direct Sales,a,1.0,1.0086,0.2455,1.0356,0.0651,0.7224,0,57124.0,11.5,656659.34,353692.1,302967.24,52532.75,78799.12,171635.37,535.71,171099.66,214.29,42721.34,128164.03
2025-09-01,2025,9,Middle East & Africa,Snacks,Direct Sales,b,1.0,1.0086,0.2455,1.0356,0.1052,0.735,0,58119.0,11.35,659908.71,355442.29,304466.43,52792.7,79189.05,172484.68,535.71,171948.97,214.29,42933.67,128801.01
2025-09-01,2025,9,Middle East & Africa,Snacks,Direct Sales,c,1.0,1.0086,0.2455,1.0356,0.2232,0.7743,0,61231.0,10.94,669815.92,360778.54,309037.38,53585.27,80377.91,175074.2,535.71,174538.48,214.29,43581.05,130743.15
2025-09-01,2025,9,Middle East & Africa,Beverages,Direct Sales,a,1.0,1.0086,0.2455,1.0356,0.1105,0.7367,0,101344.0,9.41,953166.84,513397.98,439768.86,76253.35,114380.02,249135.49,535.71,248599.78,214.29,62096.37,186289.12
2025-09-01,2025,9,Middle East & Africa,Beverages,Direct Sales,b,1.0,1.0086,0.2455,1.0356,0.1947,0.7645,0,105169.0,9.16,963311.46,518862.11,444449.35,77064.92,115597.38,251787.06,535.71,251251.34,214.29,62759.26,188277.79
2025-09-01,2025,9,Middle East & Africa,Beverages,Direct Sales,c,1.0,1.0086,0.2455,1.0356,0.1524,0.7503,0,103217.0,9.28,958168.26,516091.86,442076.4,76653.46,114980.19,250442.75,535.71,249907.03,214.29,62423.19,187269.56
2025-09-01,2025,9,Middle East & Africa,Personal Care,Direct Sales,a,1.0,1.0086,0.2455,1.0356,0.3,0.8019,0,146035.0,9.39,1371485.98,738714.47,632771.51,109718.88,164578.32,358474.32,535.71,357938.6,214.29,89431.08,268293.24
2025-09-01,2025,9,Middle East & Africa,Personal Care,Direct Sales,b,1.0,1.0086,0.2455,1.0356,0.1856,0.7614,0,138661.0,9.75,1351331.98,727859.05,623472.93,108106.56,162159.84,353206.54,535.71,352670.82,214.29,88114.13,264342.4
2025-09-01,2025,9,Middle East & Africa,Personal Care,Direct Sales,c,1.0,1.0086,0.2455,1.0356,0.2613,0.7878,0,143467.0,9.51,1364550.01,734978.59,629571.42,109164.0,163746.0,356661.42,535.71,356125.7,214.29,88977.85,266933.56
2025-09-01,2025,9,Middle East & Africa,Household,Direct Sales,a,1.0,1.0086,0.2455,1.0356,0.4118,0.8452,0,89409.0,12.22,1092305.92,588341.55,503964.37,87384.47,131076.71,285503.19,535.71,284967.47,214.29,71188.3,213564.89
2025-09-01,2025,9,Middle East & Africa,Household,Direct Sales,b,1.0,1.0086,0.2455,1.0356,0.0837,0.7282,0,77031.0,13.59,1046776.19,563818.17,482958.02,83742.1,125613.14,273602.78,535.71,273067.07,214.29,68213.2,204639.59
2025-09-01,2025,9,Middle East & Africa,Household,Direct Sales,c,1.0,1.0086,0.2455,1.0356,0.1629,0.7538,0,79738.0,13.26,1057157.3,569409.68,487747.62,84572.58,126858.88,276316.16,535.71,275780.45,214.29,68891.54,206674.62
2025-09-01,2025,9,Middle East & Africa,Baby & Child,Direct Sales,a,1.0,1.0086,0.2455,1.0356,0.2035,0.7675,0,48360.0,13.17,636877.69,343037.24,293840.45,50950.22,76425.32,166464.91,535.71,165929.2,214.29,41428.73,124286.19
2025-09-01,2025,9,Middle East & Africa,Baby & Child,Direct Sales,b,1.0,1.0086,0.2455,1.0356,0.2078,0.769,0,48454.0,13.15,637232.07,343228.11,294003.95,50978.57,76467.85,166557.54,535.71,166021.83,214.29,41451.88,124355.65
2025-09-01,2025,9,Middle East & Africa,Baby & Child,Direct Sales,c,1.0,1.0086,0.2455,1.0356,0.1692,0.7559,0,47628.0,13.31,634107.68,341545.25,292562.43,50728.61,76092.92,165740.9,535.71,165205.18,214.29,41247.72,123743.17
2025-10-01,2025,10,North America,Enterprise,Direct Sales,a,1.0,0.9043,1.0445,1.0373,0.0567,0.6799,0,78113.0,9.57,747492.54,409986.64,337505.9,59799.4,89699.1,188007.39,535.71,187471.68,214.29,46814.35,140443.04
2025-10-01,2025,10,North America,Enterprise,Direct Sales,b,1.0,0.9043,1.0445,1.0373,0.1232,0.6997,0,80390.0,9.37,753654.6,413366.42,340288.18,60292.37,90438.55,189557.26,535.71,189021.54,214.29,47201.81,141605.44
2025-10-01,2025,10,North America,Enterprise,Direct Sales,c,1.0,0.9043,1.0445,1.0373,0.2633,0.7448,0,85573.0,8.97,767228.86,420811.67,346417.19,61378.31,92067.46,192971.42,535.71,192435.71,214.29,48055.36,144166.07
2025-10-01,2025,10,North America,Pro Plan,Direct Sales,a,1.0,0.9043,1.0445,1.0373,0.0759,0.6855,0,85836.0,9.14,784312.01,430181.48,354130.53,62744.96,94117.44,197268.13,535.71,196732.42,214.29,49129.53,147388.6
2025-10-01,2025,10,North America,Pro Plan,Direct Sales,b,1.0,0.9043,1.0445,1.0373,0.2578,0.743,0,93025.0,8.63,802545.43,440182.19,362363.24,64203.63,96305.45,201854.15,535.71,201318.44,214.29,50276.04,150828.12
2025-10-01,2025,10,North America,Pro Plan,Direct Sales,c,1.0,0.9043,1.0445,1.0373,0.2179,0.7297,0,91360.0,8.74,798413.51,437915.91,360497.61,63873.08,95809.62,200814.9,535.71,200279.19,214.29,50016.23,150048.68
2025-10-01,2025,10,North America,Snacks,Direct Sales,a,1.0,0.9043,1.0445,1.0373,0.1332,0.7028,0,55574.0,11.46,636931.17,349345.65,287585.51,50954.49,76431.74,160199.28,535.71,159663.57,214.29,39862.32,119586.96
2025-10-01,2025,10,North America,Snacks,Direct Sales,b,1.0,0.9043,1.0445,1.0373,0.1809,0.7177,0,56755.0,11.29,640767.67,351449.91,289317.77,51261.41,76892.12,161164.23,535.71,160628.52,214.29,40103.56,120310.67
2025-10-01,2025,10,North America,Snacks,Direct Sales,c,1.0,0.9043,1.0445,1.0373,0.1641,0.7124,0,56336.0,11.35,639413.01,350706.9,288706.11,51153.04,76729.56,160823.51,535.71,160287.79,214.29,40018.38,120055.13
2025-10-01,2025,10,North America,Beverages,Direct Sales,a,1.0,0.9043,1.0445,1.0373,0.2229,0.7313,0,100608.0,9.24,929885.07,510025.76,419859.3,74390.81,111586.21,233882.29,535.71,233346.58,214.29,58283.07,174849.22
2025-10-01,2025,10,North America,Beverages,Direct Sales,b,1.0,0.9043,1.0445,1.0373,0.076,0.6856,0,94312.0,9.68,912873.6,500695.27,412178.33,73029.89,109544.83,229603.61,535.71,229067.9,214.29,57213.4,171640.21
2025-10-01,2025,10,North America,Beverages,Direct Sales,c,1.0,0.9043,1.0445,1.0373,0.1998,0.7238,0,99570.0,9.31,927134.89,508517.34,418617.55,74170.79,111256.19,233190.57,535.71,232654.86,214.29,58110.14,174330.43
2025-10-01,2025,10,North America,Personal Care,Direct Sales,a,1.0,0.9043,1.0445,1.0373,0.2028,0.7248,0,131991.0,9.87,1302596.29,714451.38,588144.91,104207.7,156311.56,327625.66,535.71,327089.94,214.29,81718.91,245156.74
2025-10-01,2025,10,North America,Personal Care,Direct Sales,b,1.0,0.9043,1.0445,1.0373,0.2083,0.7265,0,132317.0,9.85,1303514.12,714954.79,588559.33,104281.13,156421.69,327856.5,535.71,327320.79,214.29,81776.63,245329.88
2025-10-01,2025,10,North America,Personal Care,Direct Sales,c,1.0,0.9043,1.0445,1.0373,0.1461,0.7068,0,128715.0,10.05,1293274.84,709338.72,583936.12,103461.99,155192.98,325281.15,535.71,324745.43,214.29,81132.79,243398.36
2025-10-01,2025,10,North America,Household,Direct Sales,a,1.0,0.9043,1.0445,1.0373,0.1835,0.7185,0,76013.0,13.41,1019453.82,559152.66,460301.15,81556.31,122334.46,256410.39,535.71,255874.68,214.29,63915.1,191745.29
2025-10-01,2025,10,North America,Household,Direct Sales,b,1.0,0.9043,1.0445,1.0373,0.1492,0.7077,0,74870.0,13.56,1015051.15,556737.87,458313.27,81204.09,121806.14,255303.04,535.71,254767.33,214.29,63638.26,190914.78
2025-10-01,2025,10,North America,Household,Direct Sales,c,1.0,0.9043,1.0445,1.0373,0.3611,0.7794,0,82447.0,12.66,1043398.06,572285.66,471112.4,83471.84,125207.77,262432.78,535.71,261897.07,214.29,65420.7,196262.09
2025-10-01,2025,10,North America,Baby & Child,Direct Sales,a,1.0,0.9043,1.0445,1.0373,0.1929,0.7216,0,45467.0,13.45,611740.64,335529.09,276211.56,48939.25,73408.88,153863.43,535.71,153327.71,214.29,38278.36,114835.07
2025-10-01,2025,10,North America,Baby & Child,Direct Sales,b,1.0,0.9043,1.0445,1.0373,0.1955,0.7224,0,45518.0,13.44,611938.93,335637.84,276301.08,48955.11,73432.67,153913.3,535.71,153377.58,214.29,38290.82,114872.47
2025-10-01,2025,10,North America,Baby & Child,Direct Sales,c,1.0,0.9043,1.0445,1.0373,0.2752,0.7489,0,47189.0,13.1,618272.36,339111.62,279160.74,49461.79,74192.68,155506.27,535.71,154970.55,214.29,38689.07,116067.2
2025-10-01,2025,10,Europe,Enterprise,Direct Sales,a,1.0,0.9043,1.0806,1.0373,0.1073,0.7097,0,81541.0,9.28,756721.06,405986.4,350734.66,60537.68,90806.53,199390.44,535.71,198854.73,214.29,49660.11,148980.33
2025-10-01,2025,10,Europe,Enterprise,Direct Sales,b,1.0,0.9043,1.0806,1.0373,0.129,0.7165,0,82316.0,9.22,758768.82,407085.04,351683.78,60701.51,91052.26,199930.01,535.71,199394.3,214.29,49795.0,149385.01
2025-10-01,2025,10,Europe,Enterprise,Direct Sales,c,1.0,0.9043,1.0806,1.0373,0.1622,0.727,0,83525.0,9.12,761935.49,408783.98,353151.51,60954.84,91432.26,200764.41,535.71,200228.69,214.29,50003.6,150010.81
2025-10-01,2025,10,Europe,Pro Plan,Direct Sales,a,1.0,0.9043,1.0806,1.0373,0.3819,0.8039,0,100654.0,8.15,820824.2,440378.21,380445.99,65665.94,98498.9,216281.15,535.71,215745.44,214.29,53882.79,161648.36
2025-10-01,2025,10,Europe,Pro Plan,Direct Sales,b,1.0,0.9043,1.0806,1.0373,0.2083,0.7421,0,92913.0,8.63,802268.72,430423.06,371845.66,64181.5,96272.25,211391.92,535.71,210856.21,214.29,52660.48,157981.44
2025-10-01,2025,10,Europe,Pro Plan,Direct Sales,c,1.0,0.9043,1.0806,1.0373,0.1483,0.7226,0,90473.0,8.8,796192.49,427163.11,369029.37,63695.4,95543.1,209790.88,535.71,209255.16,214.29,52260.22,156780.66
2025-10-01,2025,10,Europe,Snacks,Direct Sales,a,1.0,0.9043,1.0806,1.0373,0.1206,0.7139,0,56451.0,11.33,639786.16,343249.97,296536.19,51182.89,76774.34,168578.96,535.71,168043.24,214.29,41957.24,125871.72
2025-10-01,2025,10,Europe,Snacks,Direct Sales,b,1.0,0.9043,1.0806,1.0373,0.1258,0.7155,0,56580.0,11.32,640202.3,343473.23,296729.07,51216.18,76824.28,168688.61,535.71,168152.89,214.29,41984.65,125953.96
2025-10-01,2025,10,Europe,Snacks,Direct Sales,c,1.0,0.9043,1.0806,1.0373,0.0921,0.7051,0,55757.0,11.43,637529.45,342039.23,295490.22,51002.36,76503.53,167984.33,535.71,167448.62,214.29,41808.58,125425.75
2025-10-01,2025,10,Europe,Beverages,Direct Sales,a,1.0,0.9043,1.0806,1.0373,0.2,0.7393,0,101707.0,9.17,932778.08,500442.29,432335.8,74622.25,111933.37,245780.18,535.71,245244.46,214.29,61257.54,183772.63
2025-10-01,2025,10,Europe,Beverages,Direct Sales,b,1.0,0.9043,1.0806,1.0373,0.1738,0.7308,0,100531.0,9.25,929683.95,498782.26,430901.69,74374.72,111562.07,244964.9,535.71,244429.18,214.29,61053.72,183161.17
2025-10-01,2025,10,Europe,Beverages,Direct Sales,c,1.0,0.9043,1.0806,1.0373,0.055,0.6939,0,95465.0,9.6,916049.6,491467.33,424582.27,73283.97,109925.95,241372.35,535.71,240836.63,214.29,60155.59,180466.76
2025-10-01,2025,10,Europe,Personal Care,Direct Sales,a,1.0,0.9043,1.0806,1.0373,0.3919,0.8077,0,147103.0,9.13,1343569.24,720834.76,622734.48,107485.54,161228.31,354020.63,535.71,353484.92,214.29,88317.66,264952.98
2025-10-01,2025,10,Europe,Personal Care,Direct Sales,b,1.0,0.9043,1.0806,1.0373,0.1772,0.7318,0,133282.0,9.8,1306222.46,700797.94,605424.52,104497.8,156746.7,344180.03,535.71,343644.32,214.29,85857.51,257572.52
2025-10-01,2025,10,Europe,Personal Care,Direct Sales,c,1.0,0.9043,1.0806,1.0373,0.3234,0.7821,0,142432.0,9.35,1331239.76,714219.9,617019.86,106499.18,159748.77,350771.91,535.71,350236.19,214.29,87505.48,262516.43
2025-10-01,2025,10,Europe,Household,Direct Sales,a,1.0,0.9043,1.0806,1.0373,0.1143,0.7119,0,75311.0,13.5,1016755.12,545496.58,471258.54,81340.41,122010.61,267907.51,535.71,267371.8,214.29,66789.38,200368.13
2025-10-01,2025,10,Europe,Household,Direct Sales,b,1.0,0.9043,1.0806,1.0373,0.2558,0.7581,0,80202.0,12.91,1035198.87,555391.79,479807.08,82815.91,124223.86,272767.3,535.71,272231.59,214.29,68004.33,204012.98
2025-10-01,2025,10,Europe,Household,Direct Sales,c,1.0,0.9043,1.0806,1.0373,0.0337,0.6877,0,72748.0,13.84,1006746.99,540127.15,466619.84,80539.76,120809.64,265270.44,535.71,264734.73,214.29,66130.11,198390.33
2025-10-01,2025,10,Europe,Baby & Child,Direct Sales,a,1.0,0.9043,1.0806,1.0373,0.2608,0.7599,0,47880.0,12.97,620846.46,333088.68,287757.78,49667.72,74501.58,163588.49,535.71,163052.77,214.29,40709.62,122128.86
2025-10-01,2025,10,Europe,Baby & Child,Direct Sales,b,1.0,0.9043,1.0806,1.0373,0.2529,0.7572,0,47709.0,13.0,620211.76,332748.16,287463.6,49616.94,74425.41,163421.25,535.71,162885.53,214.29,40667.81,122003.43
2025-10-01,2025,10,Europe,Baby & Child,Direct Sales,c,1.0,0.9043,1.0806,1.0373,0.1138,0.7117,0,44848.0,13.59,609348.76,326920.08,282428.68,48747.9,73121.85,160558.93,535.71,160023.21,214.29,39952.23,119856.7
2025-10-01,2025,10,Asia Pacific,Enterprise,Direct Sales,a,1.0,0.9043,0.7312,1.0373,0.0932,0.7027,0,80734.0,9.35,754573.77,402864.66,351709.11,60365.9,90548.85,200794.36,535.71,200258.64,214.29,50011.09,150033.27
2025-10-01,2025,10,Asia Pacific,Enterprise,Direct Sales,b,1.0,0.9043,0.7312,1.0373,0.1641,0.7248,0,83272.0,9.14,761276.04,406442.98,354833.06,60902.08,91353.12,202577.85,535.71,202042.14,214.29,50456.96,151370.89
2025-10-01,2025,10,Asia Pacific,Enterprise,Direct Sales,c,1.0,0.9043,0.7312,1.0373,0.2187,0.7427,0,85322.0,8.98,766585.26,409277.56,357307.7,61326.82,91990.23,203990.65,535.71,203454.94,214.29,50810.16,152430.49
2025-10-01,2025,10,Asia Pacific,Pro Plan,Direct Sales,a,1.0,0.9043,0.7312,1.0373,0.117,0.71,0,88898.0,8.91,792206.13,422956.46,369249.67,63376.49,95064.74,210808.44,535.71,210272.73,214.29,52514.61,157543.83
2025-10-01,2025,10,Asia Pacific,Pro Plan,Direct Sales,b,1.0,0.9043,0.7312,1.0373,0.0319,0.6845,0,85705.0,9.15,783971.63,418560.09,365411.54,62717.73,94076.6,208617.22,535.71,208081.5,214.29,51966.8,155900.41
